batch_id,original_product_id,product_name,product_url,image_path,source_image_url,source_site,expiration_info_dom,storage_method_dom,storage_type_dom,food_name_candidate,weight_raw,quantity_raw,sales_unit_raw
20260808-woohee-008,1001449987,[종가] 열무김치 1.5kg,https://www.kurly.com/goods/1001449987,detail_images/1001449987_01_89a51ff333f5.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/421fb8a8-4356-45e1-96e0-7290663fe153.jpg,KURLY,"30일 이상 식품 (신선 / 냉장 / 냉동 제외) & 기타 상품 (뷰티 제품, 생활용품)",0~10℃에서 냉장 보관하세요.,REFRIGERATED,열무김치,1.5kg,,
20260808-woohee-008,1001449987,[종가] 열무김치 1.5kg,https://www.kurly.com/goods/1001449987,detail_images/1001449987_02_e40f35379662.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/96fc8deb-2be1-4342-b7ea-0c532cd74ebf.jpg,KURLY,"30일 이상 식품 (신선 / 냉장 / 냉동 제외) & 기타 상품 (뷰티 제품, 생활용품)",0~10℃에서 냉장 보관하세요.,REFRIGERATED,열무김치,1.5kg,,
20260808-woohee-008,1001449987,[종가] 열무김치 1.5kg,https://www.kurly.com/goods/1001449987,detail_images/1001449987_03_582dc5b0ca4d.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/db45846e-0c11-4102-9a8e-816b770f1f5f.jpg,KURLY,"30일 이상 식품 (신선 / 냉장 / 냉동 제외) & 기타 상품 (뷰티 제품, 생활용품)",0~10℃에서 냉장 보관하세요.,REFRIGERATED,열무김치,1.5kg,,
20260808-woohee-008,5156480,[종가] 열무김치 400g,https://www.kurly.com/goods/5156480,detail_images/5156480_01_8b1c9c5ae03b.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240219/gv20000801723_1.jpeg,KURLY,수령일 포함 10일 이상 남은 상품을 보내드립니다.,・0~10℃의 냉장고에 보관해 주세요.,REFRIGERATED,열무김치,400g,,1팩
20260808-woohee-008,5156480,[종가] 열무김치 400g,https://www.kurly.com/goods/5156480,detail_images/5156480_02_bf82268d0b3a.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240219/gv10000801725_1.jpg,KURLY,수령일 포함 10일 이상 남은 상품을 보내드립니다.,・0~10℃의 냉장고에 보관해 주세요.,REFRIGERATED,열무김치,400g,,1팩
20260808-woohee-008,5156480,[종가] 열무김치 400g,https://www.kurly.com/goods/5156480,detail_images/5156480_03_401f01c14586.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240219/gv00000801724_1.jpg,KURLY,수령일 포함 10일 이상 남은 상품을 보내드립니다.,・0~10℃의 냉장고에 보관해 주세요.,REFRIGERATED,열무김치,400g,,1팩
20260808-woohee-008,5156429,[조선호텔김치] 열무김치 1KG,https://www.kurly.com/goods/5156429,detail_images/5156429_01_32298a3eb526.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/cd20951d-b1d6-4940-86b4-32c6815ec8db.jpg,KURLY,수령일 포함 115일 이상 남은 상품을 보내드립니다. (소비기한: 제조일로부터 120일),,UNKNOWN,열무김치,1kg,,1팩
20260808-woohee-008,5156429,[조선호텔김치] 열무김치 1KG,https://www.kurly.com/goods/5156429,detail_images/5156429_02_b9d479675afe.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/8f2c5ad0-7480-4d48-9219-eba86c5e674e.jpg,KURLY,수령일 포함 115일 이상 남은 상품을 보내드립니다. (소비기한: 제조일로부터 120일),,UNKNOWN,열무김치,1kg,,1팩
20260808-woohee-008,5156429,[조선호텔김치] 열무김치 1KG,https://www.kurly.com/goods/5156429,detail_images/5156429_03_1b606ac2279a.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/4a76087d-1c86-47e7-88a9-029c34dd222f.jpg,KURLY,수령일 포함 115일 이상 남은 상품을 보내드립니다. (소비기한: 제조일로부터 120일),,UNKNOWN,열무김치,1kg,,1팩
20260808-woohee-008,1000951804,[종가] 백열무물김치 1.2kg (PET),https://www.kurly.com/goods/1000951804,detail_images/1000951804_01_62b0da481f77.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20241211/gv10001622628_1.jpg,KURLY,-수령일 포함 20일 이상 남은 제품으로 받아보실 수 있습니다.,,UNKNOWN,백열무물김치 (PET),1.2kg,"첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",1개
20260808-woohee-008,1000951804,[종가] 백열무물김치 1.2kg (PET),https://www.kurly.com/goods/1000951804,detail_images/1000951804_02_d33a1ed1acb4.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20241211/gv10001622629_1.jpg,KURLY,-수령일 포함 20일 이상 남은 제품으로 받아보실 수 있습니다.,,UNKNOWN,백열무물김치 (PET),1.2kg,"첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",1개
