schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260822-jaeseong-003,5090272,detail_images/5090272_01_ee35c6972b4b.jpg,HAS_TEXT,PADDLE_PREPASS,0.5673,2026-08-22T17:59:25.479431+09:00,blocks=1
1.0,20260822-jaeseong-003,5090272,detail_images/5090272_02_d85c51e44d4c.jpg,HAS_TEXT,HEURISTIC,0.2786,2026-08-22T17:59:25.499334+09:00,heuristic_score=0.2786
1.0,20260822-jaeseong-003,5090272,detail_images/5090272_03_1da1e8875612.jpg,HAS_TEXT,HEURISTIC,0.2156,2026-08-22T17:59:25.517070+09:00,heuristic_score=0.2156
1.0,20260822-jaeseong-003,5090272,detail_images/5090272_04_0f41e7127581.jpg,HAS_TEXT,HEURISTIC,0.3538,2026-08-22T17:59:25.531015+09:00,heuristic_score=0.3538
1.0,20260822-jaeseong-003,5090272,detail_images/5090272_05_2bd1b4a40c61.jpg,HAS_TEXT,HEURISTIC,0.2859,2026-08-22T17:59:25.565226+09:00,heuristic_score=0.2859
1.0,20260822-jaeseong-003,5030115,detail_images/5030115_01_4062c67d3a35.jpg,NO_TEXT,PADDLE_PREPASS,0.0,2026-08-22T17:59:27.962571+09:00,blocks=0
1.0,20260822-jaeseong-003,5030115,detail_images/5030115_02_0b68387a9573.jpg,HAS_TEXT,HEURISTIC,0.2608,2026-08-22T17:59:27.990265+09:00,heuristic_score=0.2608
1.0,20260822-jaeseong-003,5030115,detail_images/5030115_03_3f7ab4d1264b.jpg,HAS_TEXT,HEURISTIC,0.2205,2026-08-22T17:59:28.011289+09:00,heuristic_score=0.2205
1.0,20260822-jaeseong-003,5030115,detail_images/5030115_04_0f41e7127581.jpg,HAS_TEXT,HEURISTIC,0.3538,2026-08-22T17:59:28.027730+09:00,heuristic_score=0.3538
1.0,20260822-jaeseong-003,5030115,detail_images/5030115_05_c0fa9e63433d.jpg,HAS_TEXT,HEURISTIC,0.3796,2026-08-22T17:59:28.076813+09:00,heuristic_score=0.3796
1.0,20260822-jaeseong-003,5030115,detail_images/5030115_06_4e77ae8b2af3.jpg,HAS_TEXT,HEURISTIC,0.2672,2026-08-22T17:59:28.122521+09:00,heuristic_score=0.2672
1.0,20260822-jaeseong-003,1001956097,detail_images/1001956097_01_f70d5d7c9c62.jpg,HAS_TEXT,HEURISTIC,0.1908,2026-08-22T17:59:28.165146+09:00,heuristic_score=0.1908
1.0,20260822-jaeseong-003,1001956097,detail_images/1001956097_02_f8ce72c7a859.jpg,HAS_TEXT,HEURISTIC,0.5199,2026-08-22T17:59:28.183732+09:00,heuristic_score=0.5199
1.0,20260822-jaeseong-003,1001956097,detail_images/1001956097_03_dfbe29c2eb99.jpg,HAS_TEXT,HEURISTIC,0.1941,2026-08-22T17:59:28.202464+09:00,heuristic_score=0.1941
1.0,20260822-jaeseong-003,1001956097,detail_images/1001956097_04_ef34a75083ef.jpg,HAS_TEXT,HEURISTIC,0.5801,2026-08-22T17:59:28.322986+09:00,heuristic_score=0.5801
1.0,20260822-jaeseong-003,1000459593,detail_images/1000459593_01_1b1dfcca5b50.jpg,HAS_TEXT,HEURISTIC,0.4679,2026-08-22T17:59:28.360242+09:00,heuristic_score=0.4679
1.0,20260822-jaeseong-003,1000459593,detail_images/1000459593_02_908115c7a4e2.jpg,HAS_TEXT,HEURISTIC,0.2741,2026-08-22T17:59:28.381759+09:00,heuristic_score=0.2741
1.0,20260822-jaeseong-003,1000459593,detail_images/1000459593_03_1856f86c02c6.jpg,HAS_TEXT,HEURISTIC,0.3462,2026-08-22T17:59:28.405537+09:00,heuristic_score=0.3462
