schema_version,batch_id,source_site,original_product_id,product_name_raw,food_name_candidate,product_url,sales_unit_raw,weight_raw,quantity_raw,food_type_raw,food_type_source,expiration_info_raw,expiration_source,storage_method_raw,storage_source,storage_type,ocr_confidence,crawl_collected_at,ocr_collected_at,parser_version,validation_status,parse_status,source_record_id,image_sha256
1.0,20260822-jaeseong-001,KURLY,1002420564,[KF365] 무항생제 1등급 닭 다리 400g (냉장),무항생제 1등급 닭 다리,https://www.kurly.com/goods/1002420564,1팩,400g,,,NOT_FOUND,수령일 포함 최소 5일 이상 남은 상품을 보내 드립니다.,DOM,,NOT_FOUND,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:1002420564,
1.0,20260822-jaeseong-001,KURLY,1002420564,[KF365] 무항생제 1등급 닭 다리 400g (냉장),무항생제 1등급 닭 다리,https://www.kurly.com/goods/1002420564,1팩,400g,,포장육,OCR,수령일 포함 최소 5일 이상 남은 상품을 보내 드립니다.,DOM,냉장보관(-2~5C),OCR,REFRIGERATED,0.960730976384619,,2026-08-22T16:52:35.323333+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1002420564:f6a98bb90ce6,f6a98bb90ce65af9d3ad8f45f18f3547e5035a5d6b91ada99f6675b8bf172fb3
1.0,20260822-jaeseong-001,KURLY,5090271,[자연실록] 무항생제 닭 다리 (북채) 500g,무항생제 닭 다리 (북채),https://www.kurly.com/goods/5090271,1팩,500g,,,NOT_FOUND,수령일 포함하여 최소 3일 남은 상품을 보내드립니다.,DOM,・-2~5℃에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5090271,
1.0,20260822-jaeseong-001,KURLY,5090271,[자연실록] 무항생제 닭 다리 (북채) 500g,무항생제 닭 다리 (북채),https://www.kurly.com/goods/5090271,1팩,500g,,,NOT_FOUND,수령일 포함하여 최소 3일 남은 상품을 보내드립니다.,DOM,・-2~5℃에서 냉장 보관하세요.,DOM,REFRIGERATED,0.916563893065733,,2026-08-22T16:52:50.235413+09:00,0.2.0,MATCHED,COMPLETED,KURLY:5090271:0eb9a4a0721a,0eb9a4a0721a7ea2090d00696bd0ce5f617f3a5ae4ddaa8c1e73c2f326e3c227
1.0,20260822-jaeseong-001,KURLY,1001137128,[KF365] 닭 통다리 600g (냉장),닭 통다리,https://www.kurly.com/goods/1001137128,1팩,600g,,,NOT_FOUND,수령일 포함 최소 5일 남은 상품을 보내드립니다.,DOM,-2~5ºC에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:1001137128,
1.0,20260822-jaeseong-001,KURLY,1001137128,[KF365] 닭 통다리 600g (냉장),닭 통다리,https://www.kurly.com/goods/1001137128,1팩,600g,,포장육,OCR,수령일 포함 최소 5일 남은 상품을 보내드립니다.,DOM,-2~5ºC에서 냉장 보관하세요.,DOM_AND_OCR,REFRIGERATED,0.953784631604844,,2026-08-22T16:53:08.892417+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1001137128:45265b4bd4dd,45265b4bd4dd34f20f5906a4f1df4b433cca4c7a66c4c0986c29ee0711df9509
1.0,20260822-jaeseong-001,KURLY,1002420566,[KF365] 무항생제 1등급 닭 다리살 400g (냉장),무항생제 1등급 닭 다리살,https://www.kurly.com/goods/1002420566,1팩,400g,,,NOT_FOUND,수령일 포함 최소 5일 이상 남은 상품을 보내 드립니다.,DOM,,NOT_FOUND,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:1002420566,
1.0,20260822-jaeseong-001,KURLY,1002420566,[KF365] 무항생제 1등급 닭 다리살 400g (냉장),무항생제 1등급 닭 다리살,https://www.kurly.com/goods/1002420566,1팩,400g,,포장육,OCR,수령일 포함 최소 5일 이상 남은 상품을 보내 드립니다.,DOM,냉장보관(-2~5C),OCR,REFRIGERATED,0.9552777215190555,,2026-08-22T16:53:28.036094+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1002420566:4bc6c0749086,4bc6c0749086e5f703e96c0f8a1463aeb3e93d2b0c50cd331f8690fb76ef90ed
1.0,20260822-jaeseong-001,KURLY,5090273,[자연실록] 무항생제 닭 다리살 (정육) 500g,무항생제 닭 다리살 (정육),https://www.kurly.com/goods/5090273,1팩,500g,,,NOT_FOUND,수령일 포함하여 최소 3일 남은 상품을 보내드립니다.,DOM,・-2~5℃에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5090273,
1.0,20260822-jaeseong-001,KURLY,5090273,[자연실록] 무항생제 닭 다리살 (정육) 500g,무항생제 닭 다리살 (정육),https://www.kurly.com/goods/5090273,1팩,500g,,,NOT_FOUND,수령일 포함하여 최소 3일 남은 상품을 보내드립니다.,DOM,・-2~5℃에서 냉장 보관하세요.,DOM,REFRIGERATED,0.8907648461560408,,2026-08-22T16:53:44.755019+09:00,0.2.0,MATCHED,COMPLETED,KURLY:5090273:9a96836808e4,9a96836808e4fa75f65c9e8fb3bbce5af416b2d25141638b77cd8f4fc809e121
1.0,20260822-jaeseong-001,KURLY,1000669577,[KF365] IQF 닭다리 (냉동) 1kg,IQF 닭다리 (냉동),https://www.kurly.com/goods/1000669577,1팩,1kg,,,NOT_FOUND,수령일 포함 125일 남은 상품을 보내드립니다.,DOM,・-18℃ 이하에서 냉동 보관하세요.,DOM,FROZEN,,,,0.2.0,MATCHED,COMPLETED,KURLY:1000669577,
1.0,20260822-jaeseong-001,KURLY,1000669577,[KF365] IQF 닭다리 (냉동) 1kg,IQF 닭다리 (냉동),https://www.kurly.com/goods/1000669577,1팩,1kg,,,NOT_FOUND,수령일 포함 125일 남은 상품을 보내드립니다.,DOM,・-18℃ 이하에서 냉동 보관하세요.,DOM_AND_OCR,FROZEN,0.89862218950734,,2026-08-22T16:54:01.405128+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1000669577:c643f3f9de73,c643f3f9de73fb055923838e0c8ddd2013d50745e70d3ae799e7613fffb7bec1
1.0,20260822-jaeseong-001,KURLY,5030118,[자연실록] 동물복지 닭 다리 400g (냉장),동물복지 닭 다리,https://www.kurly.com/goods/5030118,1팩,400g,,,NOT_FOUND,수령일 포함하여 최소 3일 남은 상품을 보내드립니다.,DOM,・-2~5ºC에서 냉장 보관해 주세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5030118,
1.0,20260822-jaeseong-001,KURLY,1000669579,[KF365] IQF 닭다리살 (냉동) 1kg,IQF 닭다리살 (냉동),https://www.kurly.com/goods/1000669579,1팩,1kg,,,NOT_FOUND,수령일 포함 125일 남은 상품을 보내드립니다.,DOM,・-18℃ 이하에서 냉동 보관하세요.,DOM,FROZEN,,,,0.2.0,MATCHED,COMPLETED,KURLY:1000669579,
1.0,20260822-jaeseong-001,KURLY,1000669579,[KF365] IQF 닭다리살 (냉동) 1kg,IQF 닭다리살 (냉동),https://www.kurly.com/goods/1000669579,1팩,1kg,,포장욱,OCR,수령일 포함 125일 남은 상품을 보내드립니다.,DOM,・-18℃ 이하에서 냉동 보관하세요.,DOM_AND_OCR,FROZEN,0.8863293344483656,,2026-08-22T16:54:28.276126+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1000669579:717a36c089b9,717a36c089b9c9ab5de103bc8455d85bcb5d8d5e9c44a6b5624f750c4b138ced
