schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260807-woohee-004,5030559,detail_images/5030559_01_d77f838d81f9.jpg,HAS_TEXT,HEURISTIC,0.3299,2026-08-07T18:14:58.874188+09:00,heuristic_score=0.3299
1.0,20260807-woohee-004,5030559,detail_images/5030559_02_8283eb90dc6f.jpg,HAS_TEXT,HEURISTIC,0.2844,2026-08-07T18:14:58.882176+09:00,heuristic_score=0.2844
1.0,20260807-woohee-004,5030559,detail_images/5030559_03_c3c131301a03.jpg,HAS_TEXT,HEURISTIC,0.5144,2026-08-07T18:14:58.898499+09:00,heuristic_score=0.5144
1.0,20260807-woohee-004,5030559,detail_images/5030559_04_55fb5b9b0db4.jpg,HAS_TEXT,HEURISTIC,0.1817,2026-08-07T18:14:58.904729+09:00,heuristic_score=0.1817
1.0,20260807-woohee-004,1002030400,detail_images/1002030400_01_ded0773ba162.jpg,NO_TEXT,PADDLE_PREPASS,,2026-08-07T18:15:54.809325+09:00,blocks=0
1.0,20260807-woohee-004,1002030400,detail_images/1002030400_02_3347f030f082.jpg,HAS_TEXT,HEURISTIC,0.4495,2026-08-07T18:15:54.834109+09:00,heuristic_score=0.4495
1.0,20260807-woohee-004,1002030400,detail_images/1002030400_03_0098fa239188.jpg,HAS_TEXT,HEURISTIC,0.174,2026-08-07T18:15:54.860323+09:00,heuristic_score=0.1740
1.0,20260807-woohee-004,1002030400,detail_images/1002030400_04_0d71b85e1ea3.jpg,HAS_TEXT,HEURISTIC,0.2609,2026-08-07T18:15:54.887442+09:00,heuristic_score=0.2609
1.0,20260807-woohee-004,1002030400,detail_images/1002030400_05_7cc9d157158c.jpg,HAS_TEXT,HEURISTIC,0.2533,2026-08-07T18:15:54.895868+09:00,heuristic_score=0.2533
1.0,20260807-woohee-004,1002030400,detail_images/1002030400_06_cdbe02548aa4.jpg,HAS_TEXT,HEURISTIC,0.3517,2026-08-07T18:15:54.907800+09:00,heuristic_score=0.3517
1.0,20260807-woohee-004,5000097,detail_images/5000097_01_83da6e2a9251.jpg,UNKNOWN,PADDLE_PREPASS,0.3189,2026-08-07T18:16:24.354352+09:00,blocks=2
1.0,20260807-woohee-004,5000097,detail_images/5000097_02_03c28456d04a.jpg,HAS_TEXT,HEURISTIC,0.2871,2026-08-07T18:16:24.414031+09:00,heuristic_score=0.2871
1.0,20260807-woohee-004,5000097,detail_images/5000097_03_8bae01634f7e.jpg,HAS_TEXT,HEURISTIC,0.2101,2026-08-07T18:16:24.426165+09:00,heuristic_score=0.2101
1.0,20260807-woohee-004,5000097,detail_images/5000097_04_0cb385e4142b.jpg,HAS_TEXT,HEURISTIC,0.149,2026-08-07T18:16:24.446154+09:00,heuristic_score=0.1490
1.0,20260807-woohee-004,1000178609,detail_images/1000178609_01_8d1492838888.jpg,HAS_TEXT,HEURISTIC,0.2265,2026-08-07T18:16:24.475940+09:00,heuristic_score=0.2265
1.0,20260807-woohee-004,1000178609,detail_images/1000178609_02_3347f030f082.jpg,HAS_TEXT,HEURISTIC,0.4495,2026-08-07T18:16:24.485478+09:00,heuristic_score=0.4495
1.0,20260807-woohee-004,1000178609,detail_images/1000178609_03_e1658c1f9458.jpg,HAS_TEXT,HEURISTIC,0.205,2026-08-07T18:16:24.526987+09:00,heuristic_score=0.2050
1.0,20260807-woohee-004,1000178609,detail_images/1000178609_04_0d71b85e1ea3.jpg,HAS_TEXT,HEURISTIC,0.2609,2026-08-07T18:16:24.552903+09:00,heuristic_score=0.2609
1.0,20260807-woohee-004,1000178609,detail_images/1000178609_05_fa3bb5629880.jpg,HAS_TEXT,HEURISTIC,0.181,2026-08-07T18:16:24.573718+09:00,heuristic_score=0.1810
1.0,20260807-woohee-004,1001388590,detail_images/1001388590_01_fa835fd89285.jpg,HAS_TEXT,HEURISTIC,0.401,2026-08-07T18:16:24.594898+09:00,heuristic_score=0.4010
1.0,20260807-woohee-004,1001388590,detail_images/1001388590_02_a5e610c92339.jpg,HAS_TEXT,HEURISTIC,0.5201,2026-08-07T18:16:24.608949+09:00,heuristic_score=0.5201
1.0,20260807-woohee-004,1001388590,detail_images/1001388590_03_48a24ea5d7b9.jpg,HAS_TEXT,HEURISTIC,0.5397,2026-08-07T18:16:24.629611+09:00,heuristic_score=0.5397
1.0,20260807-woohee-004,1001388590,detail_images/1001388590_04_fa10086b682a.jpg,HAS_TEXT,HEURISTIC,0.4497,2026-08-07T18:16:24.658733+09:00,heuristic_score=0.4497
1.0,20260807-woohee-004,1001388590,detail_images/1001388590_05_685a58634e73.jpg,HAS_TEXT,HEURISTIC,0.1975,2026-08-07T18:16:24.677160+09:00,heuristic_score=0.1975
1.0,20260807-woohee-004,1001388590,detail_images/1001388590_06_f720638ab86c.jpg,HAS_TEXT,HEURISTIC,0.6737,2026-08-07T18:16:24.689328+09:00,heuristic_score=0.6737
