schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_01_e597484c7a2b.jpg,HAS_TEXT,HEURISTIC,0.7052,2026-08-26T20:55:40.143296+09:00,heuristic_score=0.7052
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_02_18776f171aa5.jpg,HAS_TEXT,HEURISTIC,0.4115,2026-08-26T20:55:40.187670+09:00,heuristic_score=0.4115
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_03_219d87c82500.jpg,HAS_TEXT,HEURISTIC,0.3696,2026-08-26T20:55:40.319630+09:00,heuristic_score=0.3696
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_04_323cc3d16607.jpg,HAS_TEXT,HEURISTIC,0.2105,2026-08-26T20:55:40.388658+09:00,heuristic_score=0.2105
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_05_e9f3c860c6ac.jpg,HAS_TEXT,HEURISTIC,0.2073,2026-08-26T20:55:40.460743+09:00,heuristic_score=0.2073
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_06_50e77cd6c888.jpg,HAS_TEXT,HEURISTIC,0.2087,2026-08-26T20:55:40.533089+09:00,heuristic_score=0.2087
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_07_ea1cca1c6d11.jpg,HAS_TEXT,HEURISTIC,0.3896,2026-08-26T20:55:40.673859+09:00,heuristic_score=0.3896
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_08_1837a782a175.jpg,HAS_TEXT,HEURISTIC,0.2069,2026-08-26T20:55:40.741957+09:00,heuristic_score=0.2069
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_09_51f95f6f152c.jpg,HAS_TEXT,HEURISTIC,0.2091,2026-08-26T20:55:40.812774+09:00,heuristic_score=0.2091
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_10_348860e15ef7.jpg,HAS_TEXT,HEURISTIC,0.2073,2026-08-26T20:55:40.884743+09:00,heuristic_score=0.2073
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_11_6a1dcd8518bf.jpg,HAS_TEXT,HEURISTIC,0.2743,2026-08-26T20:55:41.029588+09:00,heuristic_score=0.2743
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_12_e4f0f9388286.jpg,HAS_TEXT,HEURISTIC,0.2078,2026-08-26T20:55:41.097069+09:00,heuristic_score=0.2078
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_13_dd483c566f27.jpg,HAS_TEXT,HEURISTIC,0.2059,2026-08-26T20:55:41.168290+09:00,heuristic_score=0.2059
1.0,20260826-sunyeong-001,1000134705,detail_images/1000134705_14_5c4be283eba3.jpg,HAS_TEXT,HEURISTIC,0.5008,2026-08-26T20:55:42.100686+09:00,heuristic_score=0.5008
1.0,20260826-sunyeong-001,1000272598,detail_images/1000272598_01_059aee974d71.jpg,HAS_TEXT,HEURISTIC,0.7,2026-08-26T20:55:42.245818+09:00,heuristic_score=0.7000
1.0,20260826-sunyeong-001,1000272598,detail_images/1000272598_02_112a49714fb5.jpg,HAS_TEXT,HEURISTIC,0.4124,2026-08-26T20:55:42.287204+09:00,heuristic_score=0.4124
1.0,20260826-sunyeong-001,1000272598,detail_images/1000272598_03_aa2a985471fc.jpg,HAS_TEXT,HEURISTIC,0.3998,2026-08-26T20:55:42.429225+09:00,heuristic_score=0.3998
1.0,20260826-sunyeong-001,1000272598,detail_images/1000272598_04_c4979b23ef5c.jpg,HAS_TEXT,HEURISTIC,0.2095,2026-08-26T20:55:42.500010+09:00,heuristic_score=0.2095
1.0,20260826-sunyeong-001,1000272598,detail_images/1000272598_05_231e9c00c44a.jpg,HAS_TEXT,HEURISTIC,0.2093,2026-08-26T20:55:42.570330+09:00,heuristic_score=0.2093
1.0,20260826-sunyeong-001,1000272598,detail_images/1000272598_06_3296f3812329.jpg,HAS_TEXT,HEURISTIC,0.2119,2026-08-26T20:55:42.643363+09:00,heuristic_score=0.2119
1.0,20260826-sunyeong-001,1000272598,detail_images/1000272598_07_5768e3e77dd5.jpg,HAS_TEXT,HEURISTIC,0.4035,2026-08-26T20:55:42.789783+09:00,heuristic_score=0.4035
