schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260808-woohee-003,5058732,detail_images/5058732_01_88430a368728.jpg,HAS_TEXT,HEURISTIC,0.447,2026-08-08T15:51:04.548681+09:00,heuristic_score=0.4470
1.0,20260808-woohee-003,5058732,detail_images/5058732_02_c3c131301a03.jpg,HAS_TEXT,HEURISTIC,0.5144,2026-08-08T15:51:04.564831+09:00,heuristic_score=0.5144
1.0,20260808-woohee-003,5058732,detail_images/5058732_03_2d4328120994.jpg,HAS_TEXT,HEURISTIC,0.3565,2026-08-08T15:51:04.584199+09:00,heuristic_score=0.3565
1.0,20260808-woohee-003,5058732,detail_images/5058732_04_7d0e3576efc4.jpg,HAS_TEXT,HEURISTIC,0.4429,2026-08-08T15:51:04.603539+09:00,heuristic_score=0.4429
1.0,20260808-woohee-003,5058732,detail_images/5058732_05_1384383ae00b.jpg,HAS_TEXT,HEURISTIC,0.4576,2026-08-08T15:51:04.614033+09:00,heuristic_score=0.4576
1.0,20260808-woohee-003,5058732,detail_images/5058732_06_e6d58d13a49c.jpg,HAS_TEXT,HEURISTIC,0.5792,2026-08-08T15:51:04.623071+09:00,heuristic_score=0.5792
1.0,20260808-woohee-003,5031391,detail_images/5031391_01_8b76fea376c3.jpg,HAS_TEXT,HEURISTIC,0.2482,2026-08-08T15:51:04.639984+09:00,heuristic_score=0.2482
1.0,20260808-woohee-003,5031391,detail_images/5031391_02_0030a749f6c1.jpg,HAS_TEXT,HEURISTIC,0.2902,2026-08-08T15:51:04.646830+09:00,heuristic_score=0.2902
1.0,20260808-woohee-003,5031391,detail_images/5031391_03_c3c131301a03.jpg,HAS_TEXT,HEURISTIC,0.5144,2026-08-08T15:51:04.658464+09:00,heuristic_score=0.5144
1.0,20260808-woohee-003,5031391,detail_images/5031391_04_46612d3011ab.jpg,HAS_TEXT,HEURISTIC,0.7031,2026-08-08T15:51:04.678168+09:00,heuristic_score=0.7031
1.0,20260808-woohee-003,5031391,detail_images/5031391_05_17f8bf76f0d3.jpg,HAS_TEXT,HEURISTIC,0.1705,2026-08-08T15:51:04.715175+09:00,heuristic_score=0.1705
1.0,20260808-woohee-003,5068725,detail_images/5068725_01_8d419bd7c0f5.jpg,HAS_TEXT,HEURISTIC,0.381,2026-08-08T15:51:04.732400+09:00,heuristic_score=0.3810
1.0,20260808-woohee-003,5068725,detail_images/5068725_02_c8f755cc77d1.jpg,HAS_TEXT,HEURISTIC,0.2683,2026-08-08T15:51:04.739014+09:00,heuristic_score=0.2683
1.0,20260808-woohee-003,5068725,detail_images/5068725_03_5c3d64f9c215.jpg,HAS_TEXT,HEURISTIC,0.3218,2026-08-08T15:51:04.757141+09:00,heuristic_score=0.3218
1.0,20260808-woohee-003,5068725,detail_images/5068725_04_f058ab68d14d.jpg,HAS_TEXT,HEURISTIC,0.2354,2026-08-08T15:51:04.774631+09:00,heuristic_score=0.2354
1.0,20260808-woohee-003,5031392,detail_images/5031392_01_a82967b9d627.jpg,HAS_TEXT,HEURISTIC,0.6402,2026-08-08T15:51:04.793432+09:00,heuristic_score=0.6402
1.0,20260808-woohee-003,5031392,detail_images/5031392_02_0635dc33b168.jpg,HAS_TEXT,HEURISTIC,0.2854,2026-08-08T15:51:04.801029+09:00,heuristic_score=0.2854
1.0,20260808-woohee-003,5031392,detail_images/5031392_03_46612d3011ab.jpg,HAS_TEXT,HEURISTIC,0.7031,2026-08-08T15:51:04.820137+09:00,heuristic_score=0.7031
1.0,20260808-woohee-003,5031392,detail_images/5031392_04_3e2749da25a2.jpg,HAS_TEXT,HEURISTIC,0.1609,2026-08-08T15:51:04.836097+09:00,heuristic_score=0.1609
1.0,20260808-woohee-003,5121026,detail_images/5121026_01_3293591334a9.jpg,HAS_TEXT,HEURISTIC,0.1632,2026-08-08T15:51:04.854836+09:00,heuristic_score=0.1632
1.0,20260808-woohee-003,5121026,detail_images/5121026_02_e4bf650c0f82.jpg,HAS_TEXT,HEURISTIC,0.2782,2026-08-08T15:51:04.860692+09:00,heuristic_score=0.2782
1.0,20260808-woohee-003,5121026,detail_images/5121026_03_8bae01634f7e.jpg,HAS_TEXT,HEURISTIC,0.2101,2026-08-08T15:51:04.866644+09:00,heuristic_score=0.2101
1.0,20260808-woohee-003,5121026,detail_images/5121026_04_f9567d5711ce.jpg,HAS_TEXT,HEURISTIC,0.1824,2026-08-08T15:51:04.884227+09:00,heuristic_score=0.1824
