schema_version,batch_id,source_site,original_product_id,product_name_raw,food_name_candidate,product_url,sales_unit_raw,weight_raw,quantity_raw,food_type_raw,food_type_source,expiration_info_raw,expiration_source,storage_method_raw,storage_source,storage_type,ocr_confidence,crawl_collected_at,ocr_collected_at,parser_version,validation_status,parse_status,source_record_id,image_sha256
1.0,20260808-woohee-007,KURLY,5156527,[해담촌] 파김치 350g,파김치,https://www.kurly.com/goods/5156527,1통,350g,,,NOT_FOUND,수령일 포함 113일 이상 남은 상품을 보내드립니다.,DOM,,NOT_FOUND,UNKNOWN,0.8846343689494662,,2026-08-08T18:14:24.178597+09:00,0.2.0,MATCHED,COMPLETED,KURLY:5156527:6305cbb4119c,6305cbb4119c4951d67d8ece5b9c0ea4cd8515c51cfe5594242f87c572492f8e
1.0,20260808-woohee-007,KURLY,5156527,[해담촌] 파김치 350g,파김치,https://www.kurly.com/goods/5156527,1통,350g,,,NOT_FOUND,수령일 포함 113일 이상 남은 상품을 보내드립니다.,DOM,,NOT_FOUND,UNKNOWN,,,,0.2.0,MATCHED,COMPLETED,KURLY:5156527,
1.0,20260808-woohee-007,KURLY,5156527,[해담촌] 파김치 350g,파김치,https://www.kurly.com/goods/5156527,1통,350g,,"·제품명:파김치:김치(비살균제품)원재료명 및함량:쪽파(국내산)88.5%,",OCR,수령일 포함 113일 이상 남은 상품을 보내드립니다.,DOM,반품및 교환처:제조원 및구매처포장재질:페트(PET :직사광선을피하여,OCR,UNKNOWN,0.8905250251293182,,2026-08-08T18:15:12.118298+09:00,0.2.0,MATCHED,COMPLETED,KURLY:5156527:2cc70ee6f8dd,2cc70ee6f8dd16556b686ed40714f7f3052841cd2f642c51d026f5cf36970dfa
1.0,20260808-woohee-007,KURLY,5156411,[진가네반찬] 파김치,파김치,https://www.kurly.com/goods/5156411,,,,,NOT_FOUND,수령일 포함 9일 남은 상품으로 보내드립니다.,DOM,,NOT_FOUND,UNKNOWN,,,,0.2.0,MATCHED,COMPLETED,KURLY:5156411,
1.0,20260808-woohee-007,KURLY,5156411,[진가네반찬] 파김치,파김치,https://www.kurly.com/goods/5156411,,,,김치/비살균제품,OCR,수령일 포함 9일 남은 상품으로 보내드립니다.,DOM,냉장보관(0~10°C),OCR,UNKNOWN,0.9661716161941996,,2026-08-08T18:16:10.605023+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5156411:507b6924e5f8,507b6924e5f800a7e6b6cd144d5510b89c74d8b8ff7a61df7549a12e4486937c
1.0,20260808-woohee-007,KURLY,5156495,[비비고] 파김치 300g,파김치,https://www.kurly.com/goods/5156495,1개,300g,,,NOT_FOUND,"출고일 기준, 소비기한 만기 20일 남은 제품을 보내드립니다.",DOM,・개봉 후 밀폐된 용기에 옮겨 담아 냉장 보관하세요.,DOM,REFRIGERATED,0.8175185162287492,,2026-08-08T18:16:46.148105+09:00,0.2.0,MATCHED,COMPLETED,KURLY:5156495:fc9421ee23c5,fc9421ee23c5e9f97abfc3c785f6148656c9a7b0ab6a3ffbaeb6a92c4931e2c2
1.0,20260808-woohee-007,KURLY,5156495,[비비고] 파김치 300g,파김치,https://www.kurly.com/goods/5156495,1개,300g,,,NOT_FOUND,"출고일 기준, 소비기한 만기 20일 남은 제품을 보내드립니다.",DOM,・개봉 후 밀폐된 용기에 옮겨 담아 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5156495,
1.0,20260808-woohee-007,KURLY,5156495,[비비고] 파김치 300g,파김치,https://www.kurly.com/goods/5156495,1개,300g,,김치/비살균제품,OCR,"출고일 기준, 소비기한 만기 20일 남은 제품을 보내드립니다.",DOM,・개봉 후 밀폐된 용기에 옮겨 담아 냉장 보관하세요.,DOM,REFRIGERATED,0.9318521836629281,,2026-08-08T18:17:28.191329+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5156495:7e3962608218,7e39626082188a19f278fd431a989ff77e767086aadb99e66362b2a7b8be62aa
1.0,20260808-woohee-007,KURLY,1001881453,[CJ] 해남재 남도식 파김치 300g,해남재 남도식 파김치,https://www.kurly.com/goods/1001881453,1팩,300g,,,NOT_FOUND,수령일 포함 최소 20일 이상 남은 제품을 보내드립니다.,DOM,,NOT_FOUND,UNKNOWN,,,,0.2.0,MATCHED,COMPLETED,KURLY:1001881453,
1.0,20260808-woohee-007,KURLY,1001881453,[CJ] 해남재 남도식 파김치 300g,해남재 남도식 파김치,https://www.kurly.com/goods/1001881453,1팩,300g,,김치/비살균제품,OCR,수령일 포함 최소 20일 이상 남은 제품을 보내드립니다.,DOM,,NOT_FOUND,UNKNOWN,0.9321073740720749,,2026-08-08T18:19:25.856176+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1001881453:1e5ee2d7a6e5,1e5ee2d7a6e5f0cb491745d88b72da7cf3e56928c2692c6b01c9ddd6bf448fe4
