schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260815-sunyeong-001,1000763401,detail_images/1000763401_01_36050c6a1e58.jpg,HAS_TEXT,HEURISTIC,0.6751,2026-08-15T00:07:43.368319+09:00,heuristic_score=0.6751
1.0,20260815-sunyeong-001,1000763401,detail_images/1000763401_02_8b5956c42a7e.jpg,HAS_TEXT,HEURISTIC,0.5236,2026-08-15T00:07:43.395902+09:00,heuristic_score=0.5236
1.0,20260815-sunyeong-001,1000763401,detail_images/1000763401_03_ce5733610604.jpg,HAS_TEXT,HEURISTIC,0.4915,2026-08-15T00:07:43.480168+09:00,heuristic_score=0.4915
1.0,20260815-sunyeong-001,1000763401,detail_images/1000763401_04_abe4e46ccf6a.jpg,HAS_TEXT,HEURISTIC,0.7167,2026-08-15T00:07:43.700770+09:00,heuristic_score=0.7167
1.0,20260815-sunyeong-001,1002047182,detail_images/1002047182_01_c3d9bc9b89d2.jpg,HAS_TEXT,HEURISTIC,0.4119,2026-08-15T00:07:43.787256+09:00,heuristic_score=0.4119
1.0,20260815-sunyeong-001,1002047182,detail_images/1002047182_02_a6b6400f1d7e.jpg,HAS_TEXT,HEURISTIC,0.5767,2026-08-15T00:07:43.849873+09:00,heuristic_score=0.5767
1.0,20260815-sunyeong-001,1002047182,detail_images/1002047182_03_8e25cd47b9aa.jpg,HAS_TEXT,HEURISTIC,0.7063,2026-08-15T00:07:43.885496+09:00,heuristic_score=0.7063
1.0,20260815-sunyeong-001,1002047182,detail_images/1002047182_04_ed7df343a026.jpg,HAS_TEXT,HEURISTIC,0.5903,2026-08-15T00:07:43.945078+09:00,heuristic_score=0.5903
1.0,20260815-sunyeong-001,1002047182,detail_images/1002047182_05_8fa70a73f6b9.jpg,HAS_TEXT,HEURISTIC,0.7068,2026-08-15T00:07:43.980164+09:00,heuristic_score=0.7068
1.0,20260815-sunyeong-001,1002047182,detail_images/1002047182_06_30e579bca707.jpg,HAS_TEXT,HEURISTIC,0.5204,2026-08-15T00:07:44.044735+09:00,heuristic_score=0.5204
1.0,20260815-sunyeong-001,1002047182,detail_images/1002047182_07_1200e971d2bd.jpg,HAS_TEXT,HEURISTIC,0.7059,2026-08-15T00:07:44.081176+09:00,heuristic_score=0.7059
1.0,20260815-sunyeong-001,1000513095,detail_images/1000513095_01_6598dd384b10.jpg,HAS_TEXT,HEURISTIC,0.483,2026-08-15T00:07:44.171800+09:00,heuristic_score=0.4830
1.0,20260815-sunyeong-001,1000513095,detail_images/1000513095_02_7bbe3690463d.jpg,HAS_TEXT,HEURISTIC,0.7044,2026-08-15T00:07:44.246545+09:00,heuristic_score=0.7044
1.0,20260815-sunyeong-001,1000513095,detail_images/1000513095_03_8ba9d88ef95b.jpg,HAS_TEXT,HEURISTIC,0.7126,2026-08-15T00:07:44.281416+09:00,heuristic_score=0.7126
1.0,20260815-sunyeong-001,1000513095,detail_images/1000513095_04_664cfe1731aa.jpg,HAS_TEXT,HEURISTIC,0.6763,2026-08-15T00:07:44.356402+09:00,heuristic_score=0.6763
