schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260808-woohee-012,5053497,detail_images/5053497_01_a0cd0be6e44f.jpg,HAS_TEXT,HEURISTIC,0.1607,2026-08-08T21:38:56.271933+09:00,heuristic_score=0.1607
1.0,20260808-woohee-012,5053497,detail_images/5053497_02_bff9ac0cb78d.jpg,HAS_TEXT,HEURISTIC,0.2856,2026-08-08T21:38:56.281445+09:00,heuristic_score=0.2856
1.0,20260808-woohee-012,5053497,detail_images/5053497_03_e450cbf797c7.jpg,HAS_TEXT,HEURISTIC,0.1297,2026-08-08T21:38:56.290310+09:00,heuristic_score=0.1297
1.0,20260808-woohee-012,1001858333,detail_images/1001858333_01_de3a3ff1fe95.jpg,NO_TEXT,PADDLE_PREPASS,,2026-08-08T21:39:51.600899+09:00,blocks=0
1.0,20260808-woohee-012,1001858333,detail_images/1001858333_02_a580c3a83464.jpg,HAS_TEXT,HEURISTIC,0.1402,2026-08-08T21:39:51.640007+09:00,heuristic_score=0.1402
1.0,20260808-woohee-012,1002318657,detail_images/1002318657_01_a54c5eebb84a.jpg,HAS_TEXT,HEURISTIC,0.2498,2026-08-08T21:39:51.671815+09:00,heuristic_score=0.2498
1.0,20260808-woohee-012,1002318657,detail_images/1002318657_02_45ce76eda094.jpg,HAS_TEXT,HEURISTIC,0.2365,2026-08-08T21:39:51.682754+09:00,heuristic_score=0.2365
1.0,20260808-woohee-012,1002318657,detail_images/1002318657_03_a97bf67527a3.jpg,HAS_TEXT,HEURISTIC,0.254,2026-08-08T21:39:51.693235+09:00,heuristic_score=0.2540
1.0,20260808-woohee-012,1001584835,detail_images/1001584835_01_bf1f880f6429.jpg,HAS_TEXT,HEURISTIC,0.2202,2026-08-08T21:39:51.714601+09:00,heuristic_score=0.2202
1.0,20260808-woohee-012,1001584835,detail_images/1001584835_02_902010a5330b.jpg,HAS_TEXT,HEURISTIC,0.2104,2026-08-08T21:39:51.722866+09:00,heuristic_score=0.2104
1.0,20260808-woohee-012,1001584835,detail_images/1001584835_03_97b401189cc2.jpg,HAS_TEXT,HEURISTIC,0.1917,2026-08-08T21:39:51.736344+09:00,heuristic_score=0.1917
1.0,20260808-woohee-012,1001584835,detail_images/1001584835_04_d45793f818c6.jpg,HAS_TEXT,HEURISTIC,0.3343,2026-08-08T21:39:51.751050+09:00,heuristic_score=0.3343
1.0,20260808-woohee-012,5050690,detail_images/5050690_01_d48d9ee3096b.jpg,NO_TEXT,PADDLE_PREPASS,0.0,2026-08-08T21:40:18.343468+09:00,blocks=0
1.0,20260808-woohee-012,5050690,detail_images/5050690_02_52b65e0ec620.jpg,HAS_TEXT,HEURISTIC,0.2639,2026-08-08T21:40:18.360827+09:00,heuristic_score=0.2639
1.0,20260808-woohee-012,5050690,detail_images/5050690_03_8bae01634f7e.jpg,HAS_TEXT,HEURISTIC,0.2101,2026-08-08T21:40:18.376468+09:00,heuristic_score=0.2101
1.0,20260808-woohee-012,5050690,detail_images/5050690_04_987b067f6b2e.jpg,HAS_TEXT,PADDLE_PREPASS,0.8757,2026-08-08T21:40:55.968248+09:00,blocks=29
