batch_id,source_site,original_product_id,product_name,product_url,image_path,error_code,error_message,failed_at
20260719-jaeseong-002,KURLY,5047857,[델리치오] 호주산 소고기 목초육 안심 스테이크 250g (냉장),https://www.kurly.com/goods/5047857,detail_images/5047857_01_894b60443e7c.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-07-19T18:06:34.770547+09:00
