schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260822-jaeseong-001,1002420564,detail_images/1002420564_01_4743b57ee3d3.jpg,HAS_TEXT,HEURISTIC,0.1652,2026-08-22T16:43:12.681651+09:00,heuristic_score=0.1652
1.0,20260822-jaeseong-001,1002420564,detail_images/1002420564_02_f8ce72c7a859.jpg,HAS_TEXT,HEURISTIC,0.5199,2026-08-22T16:43:12.700822+09:00,heuristic_score=0.5199
1.0,20260822-jaeseong-001,1002420564,detail_images/1002420564_03_c5e8c20fc5cd.jpg,HAS_TEXT,HEURISTIC,0.2159,2026-08-22T16:43:12.722407+09:00,heuristic_score=0.2159
1.0,20260822-jaeseong-001,1002420564,detail_images/1002420564_04_80cc196a29bf.jpg,HAS_TEXT,HEURISTIC,0.4743,2026-08-22T16:43:12.752253+09:00,heuristic_score=0.4743
1.0,20260822-jaeseong-001,1002420564,detail_images/1002420564_05_f6a98bb90ce6.jpg,HAS_TEXT,HEURISTIC,0.5671,2026-08-22T16:43:12.800816+09:00,heuristic_score=0.5671
1.0,20260822-jaeseong-001,5090271,detail_images/5090271_01_b04b05999a8c.jpg,NO_TEXT,PADDLE_PREPASS,,2026-08-22T16:43:47.869421+09:00,blocks=0
1.0,20260822-jaeseong-001,5090271,detail_images/5090271_02_6aa5f79670ed.jpg,HAS_TEXT,HEURISTIC,0.2825,2026-08-22T16:43:47.910993+09:00,heuristic_score=0.2825
1.0,20260822-jaeseong-001,5090271,detail_images/5090271_03_1da1e8875612.jpg,HAS_TEXT,HEURISTIC,0.2156,2026-08-22T16:43:47.959846+09:00,heuristic_score=0.2156
1.0,20260822-jaeseong-001,5090271,detail_images/5090271_04_0f41e7127581.jpg,HAS_TEXT,HEURISTIC,0.3538,2026-08-22T16:43:48.004698+09:00,heuristic_score=0.3538
1.0,20260822-jaeseong-001,5090271,detail_images/5090271_05_0eb9a4a0721a.jpg,HAS_TEXT,HEURISTIC,0.2794,2026-08-22T16:43:48.072752+09:00,heuristic_score=0.2794
1.0,20260822-jaeseong-001,1001137128,detail_images/1001137128_01_034039329daf.jpg,HAS_TEXT,HEURISTIC,0.1276,2026-08-22T16:43:48.128322+09:00,heuristic_score=0.1276
1.0,20260822-jaeseong-001,1001137128,detail_images/1001137128_02_a579f7b55e6e.jpg,HAS_TEXT,HEURISTIC,0.1411,2026-08-22T16:43:48.184875+09:00,heuristic_score=0.1411
1.0,20260822-jaeseong-001,1001137128,detail_images/1001137128_03_806e265ef167.jpg,HAS_TEXT,HEURISTIC,0.3866,2026-08-22T16:43:48.210631+09:00,heuristic_score=0.3866
1.0,20260822-jaeseong-001,1001137128,detail_images/1001137128_04_45265b4bd4dd.jpg,HAS_TEXT,HEURISTIC,0.6801,2026-08-22T16:43:48.270099+09:00,heuristic_score=0.6801
1.0,20260822-jaeseong-001,1002420566,detail_images/1002420566_01_228851fe0fdb.jpg,HAS_TEXT,HEURISTIC,0.2155,2026-08-22T16:43:48.319418+09:00,heuristic_score=0.2155
1.0,20260822-jaeseong-001,1002420566,detail_images/1002420566_02_f8ce72c7a859.jpg,HAS_TEXT,HEURISTIC,0.5199,2026-08-22T16:43:48.340633+09:00,heuristic_score=0.5199
1.0,20260822-jaeseong-001,1002420566,detail_images/1002420566_03_c5e8c20fc5cd.jpg,HAS_TEXT,HEURISTIC,0.2159,2026-08-22T16:43:48.363934+09:00,heuristic_score=0.2159
1.0,20260822-jaeseong-001,1002420566,detail_images/1002420566_04_17ddc322d7ef.jpg,HAS_TEXT,HEURISTIC,0.5352,2026-08-22T16:43:48.393314+09:00,heuristic_score=0.5352
1.0,20260822-jaeseong-001,1002420566,detail_images/1002420566_05_4bc6c0749086.jpg,HAS_TEXT,HEURISTIC,0.5567,2026-08-22T16:43:48.439568+09:00,heuristic_score=0.5567
1.0,20260822-jaeseong-001,5090273,detail_images/5090273_01_722be2f18bd3.jpg,HAS_TEXT,HEURISTIC,0.1652,2026-08-22T16:43:48.484994+09:00,heuristic_score=0.1652
1.0,20260822-jaeseong-001,5090273,detail_images/5090273_02_2062d3e482d9.jpg,HAS_TEXT,HEURISTIC,0.288,2026-08-22T16:43:48.508440+09:00,heuristic_score=0.2880
1.0,20260822-jaeseong-001,5090273,detail_images/5090273_03_1da1e8875612.jpg,HAS_TEXT,HEURISTIC,0.2156,2026-08-22T16:43:48.533240+09:00,heuristic_score=0.2156
