schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260808-woohee-014,5000070,detail_images/5000070_01_94664b815f09.jpg,HAS_TEXT,HEURISTIC,0.2495,2026-08-08T22:03:01.953018+09:00,heuristic_score=0.2495
1.0,20260808-woohee-014,5000070,detail_images/5000070_02_2ac83e23ebf6.jpg,HAS_TEXT,HEURISTIC,0.2921,2026-08-08T22:03:01.964346+09:00,heuristic_score=0.2921
1.0,20260808-woohee-014,5000070,detail_images/5000070_03_8bae01634f7e.jpg,HAS_TEXT,HEURISTIC,0.2101,2026-08-08T22:03:01.970853+09:00,heuristic_score=0.2101
1.0,20260808-woohee-014,5000070,detail_images/5000070_04_9f8418039a9e.jpg,HAS_TEXT,HEURISTIC,0.1652,2026-08-08T22:03:01.989072+09:00,heuristic_score=0.1652
1.0,20260808-woohee-014,5000070,detail_images/5000070_05_9b9c03193406.jpg,HAS_TEXT,HEURISTIC,0.3384,2026-08-08T22:03:02.005321+09:00,heuristic_score=0.3384
1.0,20260808-woohee-014,5000070,detail_images/5000070_06_b3d1e39bfad4.jpg,HAS_TEXT,HEURISTIC,0.1344,2026-08-08T22:03:02.044334+09:00,heuristic_score=0.1344
1.0,20260808-woohee-014,1001214582,detail_images/1001214582_01_26b27142694d.jpg,HAS_TEXT,HEURISTIC,0.1811,2026-08-08T22:03:02.061256+09:00,heuristic_score=0.1811
1.0,20260808-woohee-014,1001214582,detail_images/1001214582_02_6c16d625727d.jpg,HAS_TEXT,HEURISTIC,0.2212,2026-08-08T22:03:02.079812+09:00,heuristic_score=0.2212
1.0,20260808-woohee-014,1001214582,detail_images/1001214582_03_c27746bb6521.jpg,HAS_TEXT,HEURISTIC,0.2519,2026-08-08T22:03:02.091841+09:00,heuristic_score=0.2519
1.0,20260808-woohee-014,1001214582,detail_images/1001214582_04_8289d5117910.jpg,HAS_TEXT,HEURISTIC,0.2805,2026-08-08T22:03:02.102979+09:00,heuristic_score=0.2805
1.0,20260808-woohee-014,1001214582,detail_images/1001214582_05_1582e850e4b5.jpg,HAS_TEXT,HEURISTIC,0.3472,2026-08-08T22:03:02.116080+09:00,heuristic_score=0.3472
1.0,20260808-woohee-014,1001214582,detail_images/1001214582_06_bc668d421e2c.jpg,HAS_TEXT,HEURISTIC,0.2871,2026-08-08T22:03:02.130609+09:00,heuristic_score=0.2871
1.0,20260808-woohee-014,5049925,detail_images/5049925_01_b97ff03fcb71.jpg,HAS_TEXT,HEURISTIC,0.2588,2026-08-08T22:03:02.148475+09:00,heuristic_score=0.2588
1.0,20260808-woohee-014,5049925,detail_images/5049925_02_f90870406b83.jpg,HAS_TEXT,HEURISTIC,0.4202,2026-08-08T22:03:02.152682+09:00,heuristic_score=0.4202
1.0,20260808-woohee-014,5049925,detail_images/5049925_03_e6db74586aa3.jpg,HAS_TEXT,HEURISTIC,0.1528,2026-08-08T22:03:02.165701+09:00,heuristic_score=0.1528
1.0,20260808-woohee-014,1000178629,detail_images/1000178629_01_ef65f13001d8.jpg,HAS_TEXT,HEURISTIC,0.3155,2026-08-08T22:03:02.182106+09:00,heuristic_score=0.3155
1.0,20260808-woohee-014,1000178629,detail_images/1000178629_02_3347f030f082.jpg,HAS_TEXT,HEURISTIC,0.4495,2026-08-08T22:03:02.188224+09:00,heuristic_score=0.4495
1.0,20260808-woohee-014,1000178629,detail_images/1000178629_03_f3d2591e17bb.jpg,HAS_TEXT,HEURISTIC,0.2077,2026-08-08T22:03:02.210632+09:00,heuristic_score=0.2077
1.0,20260808-woohee-014,1000178629,detail_images/1000178629_04_0d71b85e1ea3.jpg,HAS_TEXT,HEURISTIC,0.2609,2026-08-08T22:03:02.230012+09:00,heuristic_score=0.2609
1.0,20260808-woohee-014,1000178629,detail_images/1000178629_05_d3c09253de37.jpg,HAS_TEXT,HEURISTIC,0.1761,2026-08-08T22:03:02.251450+09:00,heuristic_score=0.1761
1.0,20260808-woohee-014,5063380,detail_images/5063380_01_4c66e7a8ef54.jpg,HAS_TEXT,HEURISTIC,0.1539,2026-08-08T22:03:02.268526+09:00,heuristic_score=0.1539
1.0,20260808-woohee-014,5063380,detail_images/5063380_02_e5dfcc804816.jpg,HAS_TEXT,HEURISTIC,0.2965,2026-08-08T22:03:02.276361+09:00,heuristic_score=0.2965
1.0,20260808-woohee-014,5063380,detail_images/5063380_03_8bae01634f7e.jpg,HAS_TEXT,HEURISTIC,0.2101,2026-08-08T22:03:02.283971+09:00,heuristic_score=0.2101
1.0,20260808-woohee-014,5063380,detail_images/5063380_04_d2eaa2e707e5.jpg,HAS_TEXT,PADDLE_PREPASS,0.5968,2026-08-08T22:03:42.493705+09:00,blocks=1
1.0,20260808-woohee-014,5063380,detail_images/5063380_05_8b16919a64ce.jpg,HAS_TEXT,HEURISTIC,0.1627,2026-08-08T22:03:42.551006+09:00,heuristic_score=0.1627
