schema_version,batch_id,source_site,original_product_id,product_name_raw,food_name_candidate,product_url,sales_unit_raw,weight_raw,quantity_raw,food_type_raw,food_type_source,expiration_info_raw,expiration_source,storage_method_raw,storage_source,storage_type,ocr_confidence,crawl_collected_at,ocr_collected_at,parser_version,validation_status,parse_status,source_record_id,image_sha256
1.0,20260808-woohee-004,KURLY,1000120872,[KF365] 무농약 국산콩 콩나물 300g,무농약 국산콩 콩나물,https://www.kurly.com/goods/1000120872,1봉,300g,,,NOT_FOUND,수령일 포함 최소 3일이상 남은 상품을 배송해드립니다.,DOM,・0~10℃에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:1000120872,
1.0,20260808-woohee-004,KURLY,1000120872,[KF365] 무농약 국산콩 콩나물 300g,무농약 국산콩 콩나물,https://www.kurly.com/goods/1000120872,1봉,300g,,,NOT_FOUND,수령일 포함 최소 3일이상 남은 상품을 배송해드립니다.,DOM,・0~10℃에서 냉장 보관하세요.,DOM_AND_OCR,REFRIGERATED,0.9572238664369326,,2026-08-08T16:06:38.920796+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1000120872:7bb6bcae4196,7bb6bcae419650b0d4490ac375ebccd8eebd74931564d2b566fd8e75c6497402
1.0,20260808-woohee-004,KURLY,5071326,[풀무원] 특등급 국산콩 무농약 콩나물 2종,특등급 국산콩 무농약 콩나물 2종,https://www.kurly.com/goods/5071326,1봉,200g/340g,"첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",,NOT_FOUND,이 26.08.13 이후(해당일 포함)인 상품 발송,DOM,0~10℃의 냉장고에 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5071326,
1.0,20260808-woohee-004,KURLY,5071326,[풀무원] 특등급 국산콩 무농약 콩나물 2종,특등급 국산콩 무농약 콩나물 2종,https://www.kurly.com/goods/5071326,1봉,200g/340g,"첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",,NOT_FOUND,이 26.08.13 이후(해당일 포함)인 상품 발송,DOM,0~10℃의 냉장고에 보관하세요.,DOM,REFRIGERATED,0.8588117938488722,,2026-08-08T16:08:48.417396+09:00,0.2.0,MATCHED,COMPLETED,KURLY:5071326:3dfccaa9b7d7,3dfccaa9b7d7727e0878538f718285dc26a2ec7367f4045c5c57d6b5437b389c
1.0,20260808-woohee-004,KURLY,5071326,[풀무원] 특등급 국산콩 무농약 콩나물 2종,특등급 국산콩 무농약 콩나물 2종,https://www.kurly.com/goods/5071326,1봉,200g/340g,"첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",,NOT_FOUND,이 26.08.13 이후(해당일 포함)인 상품 발송,DOM,0~10℃의 냉장고에 보관하세요.,DOM_AND_OCR,REFRIGERATED,0.9541001761401141,,2026-08-08T16:09:04.932530+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5071326:616cb5aabdf0,616cb5aabdf0b7f5ec56717ab032eaa78db44c496404d367221b026ab9e02cc0
1.0,20260808-woohee-004,KURLY,5071326,[풀무원] 특등급 국산콩 무농약 콩나물 2종,특등급 국산콩 무농약 콩나물 2종,https://www.kurly.com/goods/5071326,1봉,200g/340g,"첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",,NOT_FOUND,이 26.08.13 이후(해당일 포함)인 상품 발송,DOM,0~10℃의 냉장고에 보관하세요.,DOM_AND_OCR,REFRIGERATED,0.9421384135882059,,2026-08-08T16:09:56.307083+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5071326:e51b4dd69a52,e51b4dd69a521613dace2898d9260ab187054725ad13e7d6c558b78863246ce7
1.0,20260808-woohee-004,KURLY,1001297615,[김구원선생] 장수 콩나물 600g,장수 콩나물,https://www.kurly.com/goods/1001297615,봉,600g,,,NOT_FOUND,이 26.08.13 이후(해당일 포함)인 상품 발송,DOM,0~10˚C에서 냉장 보관하세요.,DOM,REFRIGERATED,0.6251529827713966,,2026-08-08T16:10:24.562542+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1001297615:199102fb9062,199102fb9062fb50d9bc474d18a6e78c82a31c308919a54a6e69e18b35f012a3
1.0,20260808-woohee-004,KURLY,1001297615,[김구원선생] 장수 콩나물 600g,장수 콩나물,https://www.kurly.com/goods/1001297615,봉,600g,,,NOT_FOUND,이 26.08.13 이후(해당일 포함)인 상품 발송,DOM,0~10˚C에서 냉장 보관하세요.,DOM,REFRIGERATED,0.8199823906547145,,2026-08-08T16:11:32.820049+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1001297615:8cdfecddc828,8cdfecddc828a982601af9c73867ce69adb3ce6089e924acd1d70b68b7c0212c
1.0,20260808-woohee-004,KURLY,1001297615,[김구원선생] 장수 콩나물 600g,장수 콩나물,https://www.kurly.com/goods/1001297615,봉,600g,,,NOT_FOUND,이 26.08.13 이후(해당일 포함)인 상품 발송,DOM,0~10˚C에서 냉장 보관하세요.,DOM_AND_OCR,REFRIGERATED,0.9727029539644718,,2026-08-08T16:12:05.849150+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1001297615:b33faf895834,b33faf895834fd23801f01adb441e2257a071e743c4591d686ee4fbd422fcb8a
1.0,20260808-woohee-004,KURLY,5097760,장수 찜용 콩나물 500g,장수 찜용 콩나물,https://www.kurly.com/goods/5097760,1봉,500g,,,NOT_FOUND,농산물로 별도의 소비기한은 없으나 가급적 빨리 섭취를 권장드립니다.,DOM,・0~10℃의 냉장고에 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5097760,
1.0,20260808-woohee-004,KURLY,5097760,장수 찜용 콩나물 500g,장수 찜용 콩나물,https://www.kurly.com/goods/5097760,1봉,500g,,,NOT_FOUND,농산물로 별도의 소비기한은 없으나 가급적 빨리 섭취를 권장드립니다.,DOM,・0~10℃의 냉장고에 보관하세요.,DOM_AND_OCR,REFRIGERATED,0.9005624638362364,,2026-08-08T16:14:06.413126+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5097760:59a0ce103e78,59a0ce103e788c7c57685e1e1726d92a2d59a5d64382f7da8fc8be1ad0c9961b
1.0,20260808-woohee-004,KURLY,1002054324,[풀무원]국산콩 무농약 콩나물(어린이용) 200g,국산콩 무농약 콩나물(어린이용),https://www.kurly.com/goods/1002054324,봉,200g,,,NOT_FOUND,이 26.08.12 이후(해당일 포함)인 상품 발송,DOM,0~10°C에서 냉장 보관하세요.,DOM,REFRIGERATED,0.7937266684096792,,2026-08-08T16:15:10.282562+09:00,0.2.0,MATCHED,COMPLETED,KURLY:1002054324:469ae52c6212,469ae52c6212d7dfb83ba3caf95ad0f02839b98c5bc688a014cdd7a985566c55
