batch_id,source_site,original_product_id,product_name,product_url,image_path,error_code,error_message,failed_at
20260724-sunyeong-001,KURLY,13347104885,네이버플러스 스토어,https://shopping.naver.com/window-products/kurlynmart/13347104885,detail_images/13347104885_01_a6433b472ab9.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-07-24T23:28:48.506623+09:00
