schema_version,batch_id,source_site,original_product_id,product_name_raw,food_name_candidate,product_url,sales_unit_raw,weight_raw,quantity_raw,food_type_raw,food_type_source,expiration_info_raw,expiration_source,storage_method_raw,storage_source,storage_type,ocr_confidence,crawl_collected_at,ocr_collected_at,parser_version,validation_status,parse_status,source_record_id,image_sha256
1.0,20260815-sunyeong-001,KURLY,1000763401,[오뚜기] 돌판오븐 피자 4종 (택1),돌판오븐 피자 4종 (택1),https://www.kurly.com/goods/1000763401,1개,옵션별 상이,,,NOT_FOUND,이 27.07.29 이후(해당일 포함)인 상품 발송,DOM,・-18℃ 이하의 냉동실에 보관해 주세요.,DOM,FROZEN,,,,0.2.0,MATCHED,COMPLETED,KURLY:1000763401,
1.0,20260815-sunyeong-001,KURLY,1000763401,[오뚜기] 돌판오븐 피자 4종 (택1),돌판오븐 피자 4종 (택1),https://www.kurly.com/goods/1000763401,1개,옵션별 상이,,,NOT_FOUND,이 27.07.29 이후(해당일 포함)인 상품 발송,DOM,・-18℃ 이하의 냉동실에 보관해 주세요.,DOM,FROZEN,0.8089768155054613,,2026-08-15T00:17:34.122123+09:00,0.2.0,MATCHED,COMPLETED,KURLY:1000763401:abe4e46ccf6a,abe4e46ccf6ac3f2ed267c1740df39995a08a86ac4e99a30a7f7611d4c453950
1.0,20260815-sunyeong-001,KURLY,1002047182,[오뚜기] 피자 이딸리아나 3종 (택1),피자 이딸리아나 3종 (택1),https://www.kurly.com/goods/1002047182,1개,옵션별 상이,,,NOT_FOUND,수령일 포함 최소 150일 이상 남은 상품을 보내드립니다.,DOM,-18ºC 이하에서 냉동 보관하세요.,DOM,FROZEN,,,,0.2.0,MATCHED,COMPLETED,KURLY:1002047182,
1.0,20260815-sunyeong-001,KURLY,1002047182,[오뚜기] 피자 이딸리아나 3종 (택1),피자 이딸리아나 3종 (택1),https://www.kurly.com/goods/1002047182,1개,옵션별 상이,,,NOT_FOUND,수령일 포함 최소 150일 이상 남은 상품을 보내드립니다.,DOM,-18ºC 이하에서 냉동 보관하세요.,DOM,FROZEN,0.8673433647914366,,2026-08-15T20:28:52.772315+09:00,0.2.0,MATCHED,COMPLETED,KURLY:1002047182:a6b6400f1d7e,a6b6400f1d7ea0b01b3a45b93e1753b5a9c4dfcfff1b1a57da240b8546cfe95d
1.0,20260815-sunyeong-001,KURLY,1002047182,[오뚜기] 피자 이딸리아나 3종 (택1),피자 이딸리아나 3종 (택1),https://www.kurly.com/goods/1002047182,1개,옵션별 상이,,,NOT_FOUND,수령일 포함 최소 150일 이상 남은 상품을 보내드립니다.,DOM,-18ºC 이하에서 냉동 보관하세요.,DOM_AND_OCR,FROZEN,0.9287667528346732,,2026-08-15T20:34:17.767039+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1002047182:8e25cd47b9aa,8e25cd47b9aaf17de812a05ec5491bb3e41686d45088d029b491fccbcbc8ed70
1.0,20260815-sunyeong-001,KURLY,1002047182,[오뚜기] 피자 이딸리아나 3종 (택1),피자 이딸리아나 3종 (택1),https://www.kurly.com/goods/1002047182,1개,옵션별 상이,,,NOT_FOUND,수령일 포함 최소 150일 이상 남은 상품을 보내드립니다.,DOM,-18ºC 이하에서 냉동 보관하세요.,DOM,FROZEN,0.903079245578159,,2026-08-15T20:39:23.581016+09:00,0.2.0,MATCHED,COMPLETED,KURLY:1002047182:ed7df343a026,ed7df343a026ccff30f2faebe78e027e52c28a4c7046e2fb90005496263aaa0a
1.0,20260815-sunyeong-001,KURLY,1002047182,[오뚜기] 피자 이딸리아나 3종 (택1),피자 이딸리아나 3종 (택1),https://www.kurly.com/goods/1002047182,1개,옵션별 상이,,,NOT_FOUND,수령일 포함 최소 150일 이상 남은 상품을 보내드립니다.,DOM,-18ºC 이하에서 냉동 보관하세요.,DOM_AND_OCR,FROZEN,0.9255997896194458,,2026-08-15T20:46:50.400398+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1002047182:8fa70a73f6b9,8fa70a73f6b9547f7f3b9f71341975f97cfa30826a3df91d6608d4c5b49f13fc
1.0,20260815-sunyeong-001,KURLY,1002047182,[오뚜기] 피자 이딸리아나 3종 (택1),피자 이딸리아나 3종 (택1),https://www.kurly.com/goods/1002047182,1개,옵션별 상이,,,NOT_FOUND,수령일 포함 최소 150일 이상 남은 상품을 보내드립니다.,DOM,-18ºC 이하에서 냉동 보관하세요.,DOM_AND_OCR,FROZEN,0.9181303530931473,,2026-08-15T21:00:20.918806+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1002047182:1200e971d2bd,1200e971d2bd24abdf2b04f85e6f7895517d30009b7d5435b5abd7cd8e20ef37
1.0,20260815-sunyeong-001,KURLY,1000513095,[오뚜기] 크러스트 피자 3종 (택1),크러스트 피자 3종 (택1),https://www.kurly.com/goods/1000513095,1개,상품별 상이,제한있는점이 다소아쉽습니다ㅎㅎ 한번에 많이 쟁여놓고싶거든요~ 콘크러스트는 피자꼬다리에 들어간 무스가 맛있어요. 토핑도 다양하게 많이 올라가 있는데 피자가 짭잘달달해서 자꾸 손이 가구요. 갈릭고르곤졸라는 치즈듬뿍이라 치즈피자 원하시는분들이 아주 좋아하실것 같아요. 저의 최애맛은 갈릭 고르곤졸라거든요^^ 마늘도 구워져있어 맛있고 치즈랑 잘 어우러져서 넘 맛있어요. 뭔가 달달하면서 꼬릿한 치즈맛이 잘 살아있어요! 피자 맛도 양도 좋아서 종종구매하고있습니당~^^2026.01.04도움돼요 4,,NOT_FOUND,"30일 이상 식품 (신선 / 냉장 / 냉동 제외) & 기타 상품 (뷰티 제품, 생활용품)",DOM,-18˚C 이하에서 냉동 보관하세요.,DOM,FROZEN,,,,0.2.0,MATCHED,COMPLETED,KURLY:1000513095,
1.0,20260815-sunyeong-001,KURLY,1000513095,[오뚜기] 크러스트 피자 3종 (택1),크러스트 피자 3종 (택1),https://www.kurly.com/goods/1000513095,1개,상품별 상이,제한있는점이 다소아쉽습니다ㅎㅎ 한번에 많이 쟁여놓고싶거든요~ 콘크러스트는 피자꼬다리에 들어간 무스가 맛있어요. 토핑도 다양하게 많이 올라가 있는데 피자가 짭잘달달해서 자꾸 손이 가구요. 갈릭고르곤졸라는 치즈듬뿍이라 치즈피자 원하시는분들이 아주 좋아하실것 같아요. 저의 최애맛은 갈릭 고르곤졸라거든요^^ 마늘도 구워져있어 맛있고 치즈랑 잘 어우러져서 넘 맛있어요. 뭔가 달달하면서 꼬릿한 치즈맛이 잘 살아있어요! 피자 맛도 양도 좋아서 종종구매하고있습니당~^^2026.01.04도움돼요 4,,NOT_FOUND,"30일 이상 식품 (신선 / 냉장 / 냉동 제외) & 기타 상품 (뷰티 제품, 생활용품)",DOM,-18˚C 이하에서 냉동 보관하세요.,DOM,FROZEN,0.8993097253747888,,2026-08-15T21:23:36.343565+09:00,0.2.0,MATCHED,COMPLETED,KURLY:1000513095:7bbe3690463d,7bbe3690463db9705cf16e1da3cad2d2d16f7fabdd766d9ff14287b3b8c5a192
