batch_id,source_site,original_product_id,product_name,product_url,image_path,error_code,error_message,failed_at
20260815-sunyeong-001,KURLY,1000763401,[오뚜기] 돌판오븐 피자 4종 (택1),https://www.kurly.com/goods/1000763401,detail_images/1000763401_01_36050c6a1e58.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-15T00:11:51.254239+09:00
20260815-sunyeong-001,KURLY,1000747450,[오뚜기] UNO 사각피자 4종 (택2),https://www.kurly.com/goods/1000747450,detail_images/1000747450_01_1e492991eab0.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-16T17:13:22.056930+09:00
