schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260808-woohee-004,1000120872,detail_images/1000120872_01_e191fe37b01a.jpg,HAS_TEXT,HEURISTIC,0.2993,2026-08-08T16:02:45.122000+09:00,heuristic_score=0.2993
1.0,20260808-woohee-004,1000120872,detail_images/1000120872_02_49fa84e8c6aa.jpg,HAS_TEXT,HEURISTIC,0.3275,2026-08-08T16:02:45.129137+09:00,heuristic_score=0.3275
1.0,20260808-woohee-004,1000120872,detail_images/1000120872_03_8bae01634f7e.jpg,HAS_TEXT,HEURISTIC,0.2101,2026-08-08T16:02:45.135894+09:00,heuristic_score=0.2101
1.0,20260808-woohee-004,1000120872,detail_images/1000120872_04_b91c1b29dbfd.jpg,HAS_TEXT,HEURISTIC,0.5168,2026-08-08T16:02:45.148930+09:00,heuristic_score=0.5168
1.0,20260808-woohee-004,1000120872,detail_images/1000120872_05_7bb6bcae4196.jpg,HAS_TEXT,HEURISTIC,0.4743,2026-08-08T16:02:45.181226+09:00,heuristic_score=0.4743
1.0,20260808-woohee-004,5071326,detail_images/5071326_01_1c23dd438da1.jpg,HAS_TEXT,HEURISTIC,0.348,2026-08-08T16:02:45.200425+09:00,heuristic_score=0.3480
1.0,20260808-woohee-004,5071326,detail_images/5071326_02_150dc2b43cb8.jpg,HAS_TEXT,HEURISTIC,0.1883,2026-08-08T16:02:45.206807+09:00,heuristic_score=0.1883
1.0,20260808-woohee-004,5071326,detail_images/5071326_03_8bae01634f7e.jpg,HAS_TEXT,HEURISTIC,0.2101,2026-08-08T16:02:45.213256+09:00,heuristic_score=0.2101
1.0,20260808-woohee-004,5071326,detail_images/5071326_04_3dfccaa9b7d7.jpg,HAS_TEXT,HEURISTIC,0.2892,2026-08-08T16:02:45.224187+09:00,heuristic_score=0.2892
1.0,20260808-woohee-004,5071326,detail_images/5071326_05_616cb5aabdf0.jpg,HAS_TEXT,HEURISTIC,0.6869,2026-08-08T16:02:45.244024+09:00,heuristic_score=0.6869
1.0,20260808-woohee-004,5071326,detail_images/5071326_06_7460f872f172.jpg,HAS_TEXT,HEURISTIC,0.2897,2026-08-08T16:02:45.254467+09:00,heuristic_score=0.2897
1.0,20260808-woohee-004,5071326,detail_images/5071326_07_e51b4dd69a52.jpg,HAS_TEXT,HEURISTIC,0.5995,2026-08-08T16:02:45.272777+09:00,heuristic_score=0.5995
1.0,20260808-woohee-004,1001297615,detail_images/1001297615_01_199102fb9062.jpg,HAS_TEXT,HEURISTIC,0.1728,2026-08-08T16:02:45.292927+09:00,heuristic_score=0.1728
1.0,20260808-woohee-004,1001297615,detail_images/1001297615_02_5b04b621f9d7.jpg,HAS_TEXT,HEURISTIC,0.2387,2026-08-08T16:02:45.315267+09:00,heuristic_score=0.2387
1.0,20260808-woohee-004,1001297615,detail_images/1001297615_03_8cdfecddc828.jpg,HAS_TEXT,HEURISTIC,0.2964,2026-08-08T16:02:45.336503+09:00,heuristic_score=0.2964
1.0,20260808-woohee-004,1001297615,detail_images/1001297615_04_b33faf895834.jpg,HAS_TEXT,HEURISTIC,0.699,2026-08-08T16:02:45.353121+09:00,heuristic_score=0.6990
1.0,20260808-woohee-004,5097760,detail_images/5097760_01_0611df14fb2c.jpg,HAS_TEXT,HEURISTIC,0.1834,2026-08-08T16:02:45.387781+09:00,heuristic_score=0.1834
1.0,20260808-woohee-004,5097760,detail_images/5097760_02_c57a0714ff9e.jpg,HAS_TEXT,HEURISTIC,0.339,2026-08-08T16:02:45.396571+09:00,heuristic_score=0.3390
1.0,20260808-woohee-004,5097760,detail_images/5097760_03_45a6c9ec0741.jpg,HAS_TEXT,HEURISTIC,0.1982,2026-08-08T16:02:45.426305+09:00,heuristic_score=0.1982
1.0,20260808-woohee-004,5097760,detail_images/5097760_04_59a0ce103e78.jpg,HAS_TEXT,HEURISTIC,0.355,2026-08-08T16:02:45.455118+09:00,heuristic_score=0.3550
1.0,20260808-woohee-004,1002054324,detail_images/1002054324_01_469ae52c6212.jpg,HAS_TEXT,HEURISTIC,0.1985,2026-08-08T16:02:45.472983+09:00,heuristic_score=0.1985
1.0,20260808-woohee-004,1002054324,detail_images/1002054324_02_8bae01634f7e.jpg,HAS_TEXT,HEURISTIC,0.2101,2026-08-08T16:02:45.482460+09:00,heuristic_score=0.2101
1.0,20260808-woohee-004,1002054324,detail_images/1002054324_03_370b94c7c0eb.jpg,HAS_TEXT,HEURISTIC,0.4279,2026-08-08T16:02:45.491735+09:00,heuristic_score=0.4279
1.0,20260808-woohee-004,1002054324,detail_images/1002054324_04_7b0c1526ce81.jpg,HAS_TEXT,HEURISTIC,0.7209,2026-08-08T16:02:45.503281+09:00,heuristic_score=0.7209
