schema_version,batch_id,source_site,original_product_id,product_name_raw,food_name_candidate,product_url,sales_unit_raw,weight_raw,quantity_raw,food_type_raw,food_type_source,expiration_info_raw,expiration_source,storage_method_raw,storage_source,storage_type,ocr_confidence,crawl_collected_at,ocr_collected_at,parser_version,validation_status,parse_status,source_record_id,image_sha256
1.0,20260822-jaeseong-002,KURLY,5055949,[브룩클린688] 호주산 소고기 안창살 구이용 300g (냉장),소고기 안창살 구이용,https://www.kurly.com/goods/5055949,1팩,300g,,,NOT_FOUND,포장일로부터 최대 4일 이내 제품을 보내 드립니다,DOM,수령 즉시 -2~10°C에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5055949,
1.0,20260822-jaeseong-002,KURLY,5055949,[브룩클린688] 호주산 소고기 안창살 구이용 300g (냉장),소고기 안창살 구이용,https://www.kurly.com/goods/5055949,1팩,300g,,포장육,OCR,포장일로부터 최대 4일 이내 제품을 보내 드립니다,DOM,수령 즉시 -2~10°C에서 냉장 보관하세요.,DOM,REFRIGERATED,0.9350873587860001,,2026-08-22T17:36:28.151983+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5055949:c1744e947b3e,c1744e947b3e6d06573dac964961179aaacfcf14b47c69492e57ceb4f7d27efc
1.0,20260822-jaeseong-002,KURLY,5030550,[일상味소] 안창살 200g (냉장),안창살,https://www.kurly.com/goods/5030550,1팩,200g,,,NOT_FOUND,"출고일 기준, 소비기한 만기 8일 이상 남은 상품을 보내드립니다. (총소비기한 : 15일)",DOM,받으신 후에는 반드시 냉장보관하세요. 안창살은 내장과 가까운 부위기 때문에 빠른 시일 내에 드시는 것이 좋습니다.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5030550,
1.0,20260822-jaeseong-002,KURLY,5030550,[일상味소] 안창살 200g (냉장),안창살,https://www.kurly.com/goods/5030550,1팩,200g,,중량:200g,OCR,"출고일 기준, 소비기한 만기 8일 이상 남은 상품을 보내드립니다. (총소비기한 : 15일)",DOM,받으신 후에는 반드시 냉장보관하세요. 안창살은 내장과 가까운 부위기 때문에 빠른 시일 내에 드시는 것이 좋습니다.,DOM,REFRIGERATED,0.9297372504420902,,2026-08-22T17:36:44.743415+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5030550:d2f5d67fed09,d2f5d67fed09e56e0519be04f9a6fda4473a1b364aada65d79ef1752e06b074d
1.0,20260822-jaeseong-002,KURLY,1000630171,[Kurly's] 1++ 한우 안창살 구이용 250g (냉장),1++ 안창살 구이용,https://www.kurly.com/goods/1000630171,1팩,250g,,,NOT_FOUND,수령일 포함 최소 4일 남은 제품을 보내 드립니다.,DOM,,NOT_FOUND,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:1000630171,
1.0,20260822-jaeseong-002,KURLY,1000630171,[Kurly's] 1++ 한우 안창살 구이용 250g (냉장),1++ 안창살 구이용,https://www.kurly.com/goods/1000630171,1팩,250g,,포장육,OCR,수령일 포함 최소 4일 남은 제품을 보내 드립니다.,DOM,-2~10°C냉장보관,OCR,REFRIGERATED,0.874608283126077,,2026-08-22T17:37:14.346393+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1000630171:6f8100d9a285,6f8100d9a285e6c50c9597f6f89b8f5197d6d13a081c3f1b449dee85c5f9a919
1.0,20260822-jaeseong-002,KURLY,5043088,[PPUL] 1++(9) 한우 정육 슬라이스 200g (냉장),1++(9) 정육 슬라이스,https://www.kurly.com/goods/5043088,1팩,200g,,,NOT_FOUND,"26.08.23까지 주문시, 소비기한이 26.08.28 이후(해당일 포함)인 상품 발송",DOM,,NOT_FOUND,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5043088,
1.0,20260822-jaeseong-002,KURLY,5043088,[PPUL] 1++(9) 한우 정육 슬라이스 200g (냉장),1++(9) 정육 슬라이스,https://www.kurly.com/goods/5043088,1팩,200g,,·: 포장육,OCR,"26.08.23까지 주문시, 소비기한이 26.08.28 이후(해당일 포함)인 상품 발송",DOM,·:-2c~10c에서녕장보관,OCR,REFRIGERATED,0.9073507092893124,,2026-08-22T17:37:41.711771+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5043088:42801eeda80b,42801eeda80b94e25c73b5540cd98948d35b44043f86920deeddf5cd7726ace8
1.0,20260822-jaeseong-002,KURLY,5055948,[브룩클린688] 호주산 소고기 목초육 치마살 구이용 300g (냉장),소고기 치마살 구이용,https://www.kurly.com/goods/5055948,1팩,300g,,,NOT_FOUND,수령일 포함 3일 이상 남은 상품을 보내 드립니다.,DOM,수령 즉시 -2~10°C에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5055948,
1.0,20260822-jaeseong-002,KURLY,5055948,[브룩클린688] 호주산 소고기 목초육 치마살 구이용 300g (냉장),소고기 치마살 구이용,https://www.kurly.com/goods/5055948,1팩,300g,,포장육,OCR,수령일 포함 3일 이상 남은 상품을 보내 드립니다.,DOM,수령 즉시 -2~10°C에서 냉장 보관하세요.,DOM,REFRIGERATED,0.924460092106381,,2026-08-22T17:38:00.357686+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5055948:f6ae4ab5d196,f6ae4ab5d1962815f0d5c77a7dab33644a143860eb593020b8d855bf6e0d5de3
