batch_id,source_site,original_product_id,product_name,product_url,image_path,error_code,error_message,failed_at
20260806-jaeseong-001,KURLY,1000213809,[마이노멀] 저당 저칼로리 블루베리잼 320g,https://www.kurly.com/goods/1000213809,detail_images/1000213809_01_b7378c9789f2.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-06T23:41:46.036295+09:00
20260806-jaeseong-001,KURLY,1001385477,[샹달프] 과일잼 284g 9종 (택1),https://www.kurly.com/goods/1001385477,detail_images/1001385477_02_9a29ecd58404.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-06T23:41:58.738008+09:00
