schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260822-sunyeong-002,5135994,detail_images/5135994_01_16205d63a288.jpg,HAS_TEXT,HEURISTIC,0.4675,2026-08-22T18:17:00.934833+09:00,heuristic_score=0.4675
1.0,20260822-sunyeong-002,5135994,detail_images/5135994_02_0ee1025b74b6.jpg,HAS_TEXT,HEURISTIC,0.2826,2026-08-22T18:17:01.002901+09:00,heuristic_score=0.2826
1.0,20260822-sunyeong-002,5135994,detail_images/5135994_03_c3c131301a03.jpg,HAS_TEXT,HEURISTIC,0.5144,2026-08-22T18:17:01.071100+09:00,heuristic_score=0.5144
1.0,20260822-sunyeong-002,5135994,detail_images/5135994_04_38b49615895e.jpg,HAS_TEXT,PADDLE_PREPASS,0.8047,2026-08-22T18:25:29.112629+09:00,blocks=21
1.0,20260822-sunyeong-002,5135994,detail_images/5135994_05_da80a7d406c4.jpg,HAS_TEXT,HEURISTIC,0.3738,2026-08-22T18:25:29.442098+09:00,heuristic_score=0.3738
1.0,20260822-sunyeong-002,5041236,detail_images/5041236_01_d9676a24ccb9.jpg,HAS_TEXT,HEURISTIC,0.5153,2026-08-22T18:25:29.617345+09:00,heuristic_score=0.5153
1.0,20260822-sunyeong-002,5041236,detail_images/5041236_02_e3d4a6d3e236.jpg,HAS_TEXT,HEURISTIC,0.4555,2026-08-22T18:25:29.662330+09:00,heuristic_score=0.4555
1.0,20260822-sunyeong-002,5041236,detail_images/5041236_03_1f129a509134.jpg,HAS_TEXT,HEURISTIC,0.3501,2026-08-22T18:25:29.927847+09:00,heuristic_score=0.3501
1.0,20260822-sunyeong-002,5050287,detail_images/5050287_01_ef8a74de96b9.jpg,HAS_TEXT,HEURISTIC,0.3003,2026-08-22T18:25:30.103441+09:00,heuristic_score=0.3003
1.0,20260822-sunyeong-002,5050287,detail_images/5050287_02_b76ddc542403.jpg,HAS_TEXT,HEURISTIC,0.2824,2026-08-22T18:25:30.194645+09:00,heuristic_score=0.2824
1.0,20260822-sunyeong-002,5050287,detail_images/5050287_03_4f1a4e8ef71a.jpg,HAS_TEXT,HEURISTIC,0.3142,2026-08-22T18:25:30.367169+09:00,heuristic_score=0.3142
1.0,20260822-sunyeong-002,5050287,detail_images/5050287_04_e2355ddf07fa.jpg,HAS_TEXT,HEURISTIC,0.3187,2026-08-22T18:25:30.538923+09:00,heuristic_score=0.3187
1.0,20260822-sunyeong-002,5050287,detail_images/5050287_05_2beafdca5c37.jpg,HAS_TEXT,HEURISTIC,0.4715,2026-08-22T18:25:31.224422+09:00,heuristic_score=0.4715
1.0,20260822-sunyeong-002,1001254740,detail_images/1001254740_01_cdd8ae300c8a.jpg,HAS_TEXT,HEURISTIC,0.3277,2026-08-22T18:25:31.407768+09:00,heuristic_score=0.3277
1.0,20260822-sunyeong-002,1001254740,detail_images/1001254740_02_21e420b39537.jpg,HAS_TEXT,HEURISTIC,0.5409,2026-08-22T18:25:31.579863+09:00,heuristic_score=0.5409
1.0,20260822-sunyeong-002,1001254740,detail_images/1001254740_03_4c32c77a6091.jpg,HAS_TEXT,HEURISTIC,0.2579,2026-08-22T18:25:31.758216+09:00,heuristic_score=0.2579
1.0,20260822-sunyeong-002,1001254740,detail_images/1001254740_04_a697ff433b77.jpg,HAS_TEXT,HEURISTIC,0.3588,2026-08-22T18:25:31.843914+09:00,heuristic_score=0.3588
1.0,20260822-sunyeong-002,1001254740,detail_images/1001254740_05_68cec6e5bca5.jpg,HAS_TEXT,HEURISTIC,0.6777,2026-08-22T18:25:31.944211+09:00,heuristic_score=0.6777
1.0,20260822-sunyeong-002,1001411494,detail_images/1001411494_01_d97cb6137a46.jpg,HAS_TEXT,HEURISTIC,0.3143,2026-08-22T18:25:32.112413+09:00,heuristic_score=0.3143
1.0,20260822-sunyeong-002,1001411494,detail_images/1001411494_02_12413ed729dd.jpg,HAS_TEXT,HEURISTIC,0.4129,2026-08-22T18:25:32.263538+09:00,heuristic_score=0.4129
1.0,20260822-sunyeong-002,1001411494,detail_images/1001411494_03_2cb069be1864.jpg,HAS_TEXT,HEURISTIC,0.7065,2026-08-22T18:25:32.389317+09:00,heuristic_score=0.7065
