batch_id,original_product_id,product_name,product_url,image_path,source_image_url,source_site,expiration_info_dom,storage_method_dom,storage_type_dom,food_name_candidate,weight_raw,quantity_raw,sales_unit_raw
20260822-sunyeong-002,5135994,[KF365] 에어프라이어용 통등심 돈까스 2종,https://www.kurly.com/goods/5135994,detail_images/5135994_01_16205d63a288.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240422/gv40000817821_1.jpg,KURLY,상세페이지 별도 표기,・-18℃ 이하에서 냉동 보관해 주세요.,FROZEN,에어프라이어용 통등심 돈까스 2종,"600g / 1,080g",5개입,1팩
20260822-sunyeong-002,5135994,[KF365] 에어프라이어용 통등심 돈까스 2종,https://www.kurly.com/goods/5135994,detail_images/5135994_02_0ee1025b74b6.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240423/gv30000337964_1.jpg,KURLY,상세페이지 별도 표기,・-18℃ 이하에서 냉동 보관해 주세요.,FROZEN,에어프라이어용 통등심 돈까스 2종,"600g / 1,080g",5개입,1팩
20260822-sunyeong-002,5135994,[KF365] 에어프라이어용 통등심 돈까스 2종,https://www.kurly.com/goods/5135994,detail_images/5135994_03_c3c131301a03.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220713/gv30000337968_1.png,KURLY,상세페이지 별도 표기,・-18℃ 이하에서 냉동 보관해 주세요.,FROZEN,에어프라이어용 통등심 돈까스 2종,"600g / 1,080g",5개입,1팩
20260822-sunyeong-002,5135994,[KF365] 에어프라이어용 통등심 돈까스 2종,https://www.kurly.com/goods/5135994,detail_images/5135994_04_38b49615895e.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240422/gv30000817822_1.jpg,KURLY,상세페이지 별도 표기,・-18℃ 이하에서 냉동 보관해 주세요.,FROZEN,에어프라이어용 통등심 돈까스 2종,"600g / 1,080g",5개입,1팩
20260822-sunyeong-002,5135994,[KF365] 에어프라이어용 통등심 돈까스 2종,https://www.kurly.com/goods/5135994,detail_images/5135994_05_da80a7d406c4.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20250908/gv00001663935_1.jpg,KURLY,상세페이지 별도 표기,・-18℃ 이하에서 냉동 보관해 주세요.,FROZEN,에어프라이어용 통등심 돈까스 2종,"600g / 1,080g",5개입,1팩
20260822-sunyeong-002,5041236,[고메] 통등심 돈카츠,https://www.kurly.com/goods/5041236,detail_images/5041236_01_d9676a24ccb9.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240919/gv00001560216_1.jpg,KURLY,이 27.01.19 이후(해당일 포함)인 상품 발송,-18℃ 이하에서 냉동보관 해주세요.,FROZEN,통등심 돈카츠,450g,3개입,1봉
20260822-sunyeong-002,5041236,[고메] 통등심 돈카츠,https://www.kurly.com/goods/5041236,detail_images/5041236_02_e3d4a6d3e236.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20230830/gv00000721969_1.jpg,KURLY,이 27.01.19 이후(해당일 포함)인 상품 발송,-18℃ 이하에서 냉동보관 해주세요.,FROZEN,통등심 돈카츠,450g,3개입,1봉
20260822-sunyeong-002,5041236,[고메] 통등심 돈카츠,https://www.kurly.com/goods/5041236,detail_images/5041236_03_1f129a509134.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240919/gv40001560215_1.jpg,KURLY,이 27.01.19 이후(해당일 포함)인 상품 발송,-18℃ 이하에서 냉동보관 해주세요.,FROZEN,통등심 돈카츠,450g,3개입,1봉
20260822-sunyeong-002,5050287,[더오담] 에어프라이어 돈까스 4종 (3입),https://www.kurly.com/goods/5050287,detail_images/5050287_01_ef8a74de96b9.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20230424/gv20000674789_1.jpg,KURLY,수령일로부터 90일 이상 남은 상품을 보내 드립니다.,・-18ºC이하의 냉동실에 보관해 주세요.,FROZEN,에어프라이어 돈까스 4종 (3입),"3입 : 390g , 465g(통치즈)",3개입,1팩(3입)
20260822-sunyeong-002,5050287,[더오담] 에어프라이어 돈까스 4종 (3입),https://www.kurly.com/goods/5050287,detail_images/5050287_02_b76ddc542403.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20230424/gv30000674790_1.jpg,KURLY,수령일로부터 90일 이상 남은 상품을 보내 드립니다.,・-18ºC이하의 냉동실에 보관해 주세요.,FROZEN,에어프라이어 돈까스 4종 (3입),"3입 : 390g , 465g(통치즈)",3개입,1팩(3입)
