schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260808-woohee-017,5061435,detail_images/5061435_01_5cbf6d0c1f29.jpg,HAS_TEXT,HEURISTIC,0.4363,2026-08-08T22:45:48.520331+09:00,heuristic_score=0.4363
1.0,20260808-woohee-017,5061435,detail_images/5061435_02_dac3fb19c07d.jpg,HAS_TEXT,HEURISTIC,0.3158,2026-08-08T22:45:48.529264+09:00,heuristic_score=0.3158
1.0,20260808-woohee-017,5061435,detail_images/5061435_03_3366f3291f4e.jpg,HAS_TEXT,HEURISTIC,0.4625,2026-08-08T22:45:48.548902+09:00,heuristic_score=0.4625
1.0,20260808-woohee-017,5061435,detail_images/5061435_04_194cc25b8c62.jpg,HAS_TEXT,HEURISTIC,0.4067,2026-08-08T22:45:48.567465+09:00,heuristic_score=0.4067
1.0,20260808-woohee-017,5061435,detail_images/5061435_05_33320913725f.jpg,HAS_TEXT,HEURISTIC,0.1794,2026-08-08T22:45:48.586513+09:00,heuristic_score=0.1794
1.0,20260808-woohee-017,5095800,detail_images/5095800_01_f04382aaedaa.jpg,HAS_TEXT,HEURISTIC,0.2068,2026-08-08T22:45:48.604340+09:00,heuristic_score=0.2068
1.0,20260808-woohee-017,5095800,detail_images/5095800_02_6440774df6b9.jpg,HAS_TEXT,HEURISTIC,0.3864,2026-08-08T22:45:48.609550+09:00,heuristic_score=0.3864
1.0,20260808-woohee-017,5095800,detail_images/5095800_03_d655ed7f9a53.jpg,HAS_TEXT,HEURISTIC,0.1291,2026-08-08T22:45:48.626210+09:00,heuristic_score=0.1291
1.0,20260808-woohee-017,5095800,detail_images/5095800_04_720f4b408d56.jpg,HAS_TEXT,HEURISTIC,0.2292,2026-08-08T22:45:48.641719+09:00,heuristic_score=0.2292
1.0,20260808-woohee-017,5026450,detail_images/5026450_01_edc8dc06d91a.jpg,HAS_TEXT,HEURISTIC,0.2042,2026-08-08T22:45:48.659192+09:00,heuristic_score=0.2042
1.0,20260808-woohee-017,5026450,detail_images/5026450_02_f8ce72c7a859.jpg,HAS_TEXT,HEURISTIC,0.5199,2026-08-08T22:45:48.664788+09:00,heuristic_score=0.5199
1.0,20260808-woohee-017,5026450,detail_images/5026450_03_be623d7e776f.jpg,HAS_TEXT,HEURISTIC,0.4425,2026-08-08T22:45:48.684425+09:00,heuristic_score=0.4425
1.0,20260808-woohee-017,5026450,detail_images/5026450_04_2cf9a8e9d7db.jpg,HAS_TEXT,HEURISTIC,0.408,2026-08-08T22:45:48.703025+09:00,heuristic_score=0.4080
1.0,20260808-woohee-017,5026450,detail_images/5026450_05_a16a57f60cbe.jpg,HAS_TEXT,HEURISTIC,0.2212,2026-08-08T22:45:48.716405+09:00,heuristic_score=0.2212
1.0,20260808-woohee-017,5026450,detail_images/5026450_06_71660a416521.jpg,HAS_TEXT,HEURISTIC,0.3915,2026-08-08T22:45:48.726069+09:00,heuristic_score=0.3915
1.0,20260808-woohee-017,5026449,detail_images/5026449_01_a1ca97bc62d6.jpg,HAS_TEXT,HEURISTIC,0.1589,2026-08-08T22:45:48.744159+09:00,heuristic_score=0.1589
1.0,20260808-woohee-017,5026449,detail_images/5026449_02_0397d7193f40.jpg,HAS_TEXT,HEURISTIC,0.2911,2026-08-08T22:45:48.751263+09:00,heuristic_score=0.2911
1.0,20260808-woohee-017,5026449,detail_images/5026449_03_c3c131301a03.jpg,HAS_TEXT,HEURISTIC,0.5144,2026-08-08T22:45:48.764366+09:00,heuristic_score=0.5144
1.0,20260808-woohee-017,5026449,detail_images/5026449_04_be623d7e776f.jpg,HAS_TEXT,HEURISTIC,0.4425,2026-08-08T22:45:48.783526+09:00,heuristic_score=0.4425
1.0,20260808-woohee-017,5026449,detail_images/5026449_05_59b641f56bf5.jpg,HAS_TEXT,HEURISTIC,0.4481,2026-08-08T22:45:48.801468+09:00,heuristic_score=0.4481
1.0,20260808-woohee-017,5026449,detail_images/5026449_06_3a128ca546e4.jpg,HAS_TEXT,HEURISTIC,0.2121,2026-08-08T22:45:48.817717+09:00,heuristic_score=0.2121
1.0,20260808-woohee-017,5062094,detail_images/5062094_01_573d54c19f8a.jpg,HAS_TEXT,HEURISTIC,0.2744,2026-08-08T22:45:48.834584+09:00,heuristic_score=0.2744
1.0,20260808-woohee-017,5062094,detail_images/5062094_02_53289b153711.jpg,HAS_TEXT,HEURISTIC,0.3003,2026-08-08T22:45:48.841688+09:00,heuristic_score=0.3003
1.0,20260808-woohee-017,5062094,detail_images/5062094_03_8bae01634f7e.jpg,HAS_TEXT,HEURISTIC,0.2101,2026-08-08T22:45:48.847703+09:00,heuristic_score=0.2101
1.0,20260808-woohee-017,5062094,detail_images/5062094_04_0dbf2f7e158c.jpg,HAS_TEXT,HEURISTIC,0.4616,2026-08-08T22:45:48.866342+09:00,heuristic_score=0.4616
1.0,20260808-woohee-017,5062094,detail_images/5062094_05_2cf9a8e9d7db.jpg,HAS_TEXT,HEURISTIC,0.408,2026-08-08T22:45:48.885055+09:00,heuristic_score=0.4080
1.0,20260808-woohee-017,5062094,detail_images/5062094_06_d64479ce87f3.jpg,HAS_TEXT,HEURISTIC,0.2319,2026-08-08T22:45:48.902716+09:00,heuristic_score=0.2319
