schema_version,batch_id,source_site,original_product_id,product_name_raw,food_name_candidate,product_url,sales_unit_raw,weight_raw,quantity_raw,food_type_raw,food_type_source,expiration_info_raw,expiration_source,storage_method_raw,storage_source,storage_type,ocr_confidence,crawl_collected_at,ocr_collected_at,parser_version,validation_status,parse_status,source_record_id,image_sha256
1.0,20260814-sunyeong-003,KURLY,1001249260,[속초해품] 실속형 백명란 330g,실속형 백명란,https://www.kurly.com/goods/1001249260,1통,330g,,,NOT_FOUND,수령일 포함 최소18일 남은 제품을 보내드립니다.(총 유통기한 30일),DOM,"수령 후, 0~10˚C에서 냉장 보관하세요. 신선신품 특성상 가급적 빠른 시일 내에 섭취하는 것을 권장 드려요.",DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:1001249260,
1.0,20260814-sunyeong-003,KURLY,1001249260,[속초해품] 실속형 백명란 330g,실속형 백명란,https://www.kurly.com/goods/1001249260,1통,330g,,제품명 속초해품 실속형 백명란 |  양념젓갈 | 내용량 330q(385kcol) | 소비기한 별도표기일까지 | 보관방법 냉장보관(0~10'C),OCR,수령일 포함 최소18일 남은 제품을 보내드립니다.(총 유통기한 30일),DOM,"수령 후, 0~10˚C에서 냉장 보관하세요. 신선신품 특성상 가급적 빠른 시일 내에 섭취하는 것을 권장 드려요.",DOM,REFRIGERATED,0.9319656391938528,,2026-08-14T22:49:50.808342+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1001249260:86c8c7823f18,86c8c7823f18cbe7745d4de3e5c876c6215fe9ddb518578ea0241390e4c13224
1.0,20260814-sunyeong-003,KURLY,5156667,[속초해품] 백명란젓 400g,백명란젓,https://www.kurly.com/goods/5156667,1통,400g,,,NOT_FOUND,수령일 포함 최소 18일 남은 제품을 보내드립니다.(총 유통기한 30일),DOM,・0~10℃에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5156667,
1.0,20260814-sunyeong-003,KURLY,5156667,[속초해품] 백명란젓 400g,백명란젓,https://www.kurly.com/goods/5156667,1통,400g,,제품명 속초해품 백명란정 | 양념젓갈|소비기한 별도표기일까지 |내용량 400/(468kcol),OCR,수령일 포함 최소 18일 남은 제품을 보내드립니다.(총 유통기한 30일),DOM,・0~10℃에서 냉장 보관하세요.,DOM,REFRIGERATED,0.8947753199400046,,2026-08-14T23:00:33.770957+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5156667:8b5e317e7d78,8b5e317e7d78fe03eeb50c1263d457866d5f69dcbc96377e7c9c48ec05587b21
1.0,20260814-sunyeong-003,KURLY,5156661,[속초해품] 백명란젓 160g,백명란젓,https://www.kurly.com/goods/5156661,1통,160g,,,NOT_FOUND,수령일 포함 최소 18일 남은 제품을 보내드립니다.(총 유통기한 30일),DOM,0~10ºC에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5156661,
1.0,20260814-sunyeong-003,KURLY,5156661,[속초해품] 백명란젓 160g,백명란젓,https://www.kurly.com/goods/5156661,1통,160g,,제품명 속초해품 백명란젓 양념젓갈 내용량160g(185kcol) I 소비기한 별도표기일까지 보관방법 냉장보관(0~10C),OCR,수령일 포함 최소 18일 남은 제품을 보내드립니다.(총 유통기한 30일),DOM,0~10ºC에서 냉장 보관하세요.,DOM,REFRIGERATED,0.9128136553547599,,2026-08-14T23:18:11.231106+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5156661:8594de199881,8594de199881b27d8f0649751d51a960eabc3c030d438f974d63c7bde344c2e8
1.0,20260814-sunyeong-003,KURLY,5156660,[속초해품] 명란젓 160g,명란젓,https://www.kurly.com/goods/5156660,1통,160g,,,NOT_FOUND,수령일 포함 최소 18일 남은 제품을 보내드립니다.(총 유통기한 30일),DOM,0~10ºC에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:5156660,
1.0,20260814-sunyeong-003,KURLY,5156660,[속초해품] 명란젓 160g,명란젓,https://www.kurly.com/goods/5156660,1통,160g,,제품명 속초해품명란젓  양념젓갈내용량160g(225kcal) | 소비기한 별도표기일까지 | 보관방법 냉장보관(0~10°C),OCR,수령일 포함 최소 18일 남은 제품을 보내드립니다.(총 유통기한 30일),DOM,0~10ºC에서 냉장 보관하세요.,DOM,REFRIGERATED,0.9335893534478688,,2026-08-14T23:26:55.797467+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:5156660:50ab64bdd41b,50ab64bdd41b83928ae98b78af3dcfa0271d64f157e40cf6a8b58cf64920ed90
1.0,20260814-sunyeong-003,KURLY,1002117979,"[속초해품] 대용량 명란젓 3종, 택1 (냉장)","대용량 명란젓 3종, 택1",https://www.kurly.com/goods/1002117979,1통,800g/400g,,,NOT_FOUND,수령일 포함 18일 남은 상품을 보내드립니다. (총 소비기한 30일),DOM,0~10ºC에서 냉장 보관하세요.,DOM,REFRIGERATED,,,,0.2.0,MATCHED,COMPLETED,KURLY:1002117979,
1.0,20260814-sunyeong-003,KURLY,1002117979,"[속초해품] 대용량 명란젓 3종, 택1 (냉장)","대용량 명란젓 3종, 택1",https://www.kurly.com/goods/1002117979,1통,800g/400g,,제품명|속초해품 백명란젓||양념젓갈,OCR,수령일 포함 18일 남은 상품을 보내드립니다. (총 소비기한 30일),DOM,0~10ºC에서 냉장 보관하세요.,DOM,REFRIGERATED,0.9458862884742457,,2026-08-14T23:33:29.239467+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1002117979:d56110780a69,d56110780a69d4c4ceebe356ac45f6f3f89b06ccbc72047ce2bc1fc3a2a99613
1.0,20260814-sunyeong-003,KURLY,1002117979,"[속초해품] 대용량 명란젓 3종, 택1 (냉장)","대용량 명란젓 3종, 택1",https://www.kurly.com/goods/1002117979,1통,800g/400g,,제품명 속초해품명란젓양념젓갈소비기한 별도표기일까지내용량400g(55kcl),OCR,수령일 포함 18일 남은 상품을 보내드립니다. (총 소비기한 30일),DOM,0~10ºC에서 냉장 보관하세요.,DOM,REFRIGERATED,0.9320403949634449,,2026-08-14T23:37:42.201966+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1002117979:3cabdf76d274,3cabdf76d274e24d9d791740046289c0699737cc5dad38cebdf6fb74696a3565
1.0,20260814-sunyeong-003,KURLY,1002117979,"[속초해품] 대용량 명란젓 3종, 택1 (냉장)","대용량 명란젓 3종, 택1",https://www.kurly.com/goods/1002117979,1통,800g/400g,,앙념젓갈,OCR,수령일 포함 18일 남은 상품을 보내드립니다. (총 소비기한 30일),DOM,0~10ºC에서 냉장 보관하세요.,DOM,REFRIGERATED,0.9542871415615082,,2026-08-14T23:43:00.447613+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1002117979:e51f357e4e04,e51f357e4e04aba96c64b2cf35532f2deaefcbedb85e802f38edbd0984fbd97d
