batch_id,source_site,original_product_id,product_name,product_url,image_path,error_code,error_message,failed_at
20260814-sunyeong-003,KURLY,1001249260,[속초해품] 실속형 백명란 330g,https://www.kurly.com/goods/1001249260,detail_images/1001249260_01_1113abf26a38.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-14T22:47:19.863622+09:00
20260814-sunyeong-003,KURLY,5156667,[속초해품] 백명란젓 400g,https://www.kurly.com/goods/5156667,detail_images/5156667_03_3b9763f17cd6.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-14T23:00:33.719066+09:00
20260814-sunyeong-003,KURLY,5156661,[속초해품] 백명란젓 160g,https://www.kurly.com/goods/5156661,detail_images/5156661_02_3b9763f17cd6.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-14T23:17:07.422039+09:00
20260814-sunyeong-003,KURLY,5156660,[속초해품] 명란젓 160g,https://www.kurly.com/goods/5156660,detail_images/5156660_01_d421d10ba5b4.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-14T23:26:18.093781+09:00
20260814-sunyeong-003,KURLY,1002117979,"[속초해품] 대용량 명란젓 3종, 택1 (냉장)",https://www.kurly.com/goods/1002117979,detail_images/1002117979_01_3b9763f17cd6.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-14T23:32:36.214359+09:00
