schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260808-woohee-001,5027766,detail_images/5027766_01_27a5f20df26d.jpg,HAS_TEXT,HEURISTIC,0.4704,2026-08-08T15:16:03.436271+09:00,heuristic_score=0.4704
1.0,20260808-woohee-001,5027766,detail_images/5027766_02_acfa4cd1c256.jpg,HAS_TEXT,HEURISTIC,0.253,2026-08-08T15:16:03.449598+09:00,heuristic_score=0.2530
1.0,20260808-woohee-001,5027766,detail_images/5027766_03_0bcf4fd68267.jpg,HAS_TEXT,HEURISTIC,0.2201,2026-08-08T15:16:03.458204+09:00,heuristic_score=0.2201
1.0,20260808-woohee-001,5027767,detail_images/5027767_01_1ed611a92f9e.jpg,HAS_TEXT,HEURISTIC,0.1809,2026-08-08T15:16:03.480633+09:00,heuristic_score=0.1809
1.0,20260808-woohee-001,5027767,detail_images/5027767_02_ea96bb671b12.jpg,HAS_TEXT,HEURISTIC,0.2855,2026-08-08T15:16:03.487716+09:00,heuristic_score=0.2855
1.0,20260808-woohee-001,5027767,detail_images/5027767_03_c8b43746d2e3.jpg,HAS_TEXT,HEURISTIC,0.1516,2026-08-08T15:16:03.502505+09:00,heuristic_score=0.1516
1.0,20260808-woohee-001,5027770,detail_images/5027770_01_d0144e6b4913.jpg,HAS_TEXT,HEURISTIC,0.1925,2026-08-08T15:16:03.518156+09:00,heuristic_score=0.1925
1.0,20260808-woohee-001,5027770,detail_images/5027770_02_f8ce72c7a859.jpg,HAS_TEXT,HEURISTIC,0.5199,2026-08-08T15:16:03.523552+09:00,heuristic_score=0.5199
1.0,20260808-woohee-001,5027770,detail_images/5027770_03_9d3991cccad4.jpg,HAS_TEXT,HEURISTIC,0.1952,2026-08-08T15:16:03.534293+09:00,heuristic_score=0.1952
1.0,20260808-woohee-001,5027770,detail_images/5027770_04_02c2e6ad93b2.jpg,HAS_TEXT,HEURISTIC,0.3993,2026-08-08T15:16:03.540282+09:00,heuristic_score=0.3993
1.0,20260808-woohee-001,5027768,detail_images/5027768_01_acbb01b0cf88.jpg,HAS_TEXT,HEURISTIC,0.279,2026-08-08T15:16:03.555983+09:00,heuristic_score=0.2790
1.0,20260808-woohee-001,5027768,detail_images/5027768_02_f8ce72c7a859.jpg,HAS_TEXT,HEURISTIC,0.5199,2026-08-08T15:16:03.562386+09:00,heuristic_score=0.5199
1.0,20260808-woohee-001,5027768,detail_images/5027768_03_e13b9123b075.jpg,HAS_TEXT,HEURISTIC,0.1783,2026-08-08T15:16:03.573408+09:00,heuristic_score=0.1783
1.0,20260808-woohee-001,5027768,detail_images/5027768_04_0c4d83414439.jpg,HAS_TEXT,HEURISTIC,0.3197,2026-08-08T15:16:03.579726+09:00,heuristic_score=0.3197
1.0,20260808-woohee-001,5061352,detail_images/5061352_01_acc4c4834873.jpg,HAS_TEXT,HEURISTIC,0.3672,2026-08-08T15:16:03.597348+09:00,heuristic_score=0.3672
1.0,20260808-woohee-001,5061352,detail_images/5061352_02_dc0ece514c5d.jpg,HAS_TEXT,HEURISTIC,0.278,2026-08-08T15:16:03.604067+09:00,heuristic_score=0.2780
1.0,20260808-woohee-001,5061352,detail_images/5061352_03_c3c131301a03.jpg,HAS_TEXT,HEURISTIC,0.5144,2026-08-08T15:16:03.617185+09:00,heuristic_score=0.5144
1.0,20260808-woohee-001,5061352,detail_images/5061352_04_a5f748dc8e2c.jpg,HAS_TEXT,HEURISTIC,0.1639,2026-08-08T15:16:03.629753+09:00,heuristic_score=0.1639
