batch_id,original_product_id,product_name,product_url,image_path,source_image_url,source_site,expiration_info_dom,storage_method_dom,storage_type_dom,food_name_candidate,weight_raw,quantity_raw,sales_unit_raw
20260813-sunyeong-된장,5156728,[한국맥꾸룸] 맥된장 2종,https://www.kurly.com/goods/5156728,detail_images/5156728_01_a6bfb6590eb7.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220716/gv00000339568_1.jpg,KURLY,이 28.01.22 이후(해당일 포함)인 상품 발송,,UNKNOWN,맥된장 2종,옵션 별 상이,,
20260813-sunyeong-된장,5156728,[한국맥꾸룸] 맥된장 2종,https://www.kurly.com/goods/5156728,detail_images/5156728_02_a929f37da9a8.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220716/gv10000339569_1.jpg,KURLY,이 28.01.22 이후(해당일 포함)인 상품 발송,,UNKNOWN,맥된장 2종,옵션 별 상이,,
20260813-sunyeong-된장,5156728,[한국맥꾸룸] 맥된장 2종,https://www.kurly.com/goods/5156728,detail_images/5156728_03_d69556aa94c8.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20260409/gv40001773762_1.png,KURLY,이 28.01.22 이후(해당일 포함)인 상품 발송,,UNKNOWN,맥된장 2종,옵션 별 상이,,
20260813-sunyeong-된장,5156728,[한국맥꾸룸] 맥된장 2종,https://www.kurly.com/goods/5156728,detail_images/5156728_04_ff018c4ebe92.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220716/gv30000339570_1.jpg,KURLY,이 28.01.22 이후(해당일 포함)인 상품 발송,,UNKNOWN,맥된장 2종,옵션 별 상이,,
20260813-sunyeong-된장,5156728,[한국맥꾸룸] 맥된장 2종,https://www.kurly.com/goods/5156728,detail_images/5156728_05_1acc4d839b18.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220716/gv10000339571_1.jpg,KURLY,이 28.01.22 이후(해당일 포함)인 상품 발송,,UNKNOWN,맥된장 2종,옵션 별 상이,,
20260813-sunyeong-된장,5156728,[한국맥꾸룸] 맥된장 2종,https://www.kurly.com/goods/5156728,detail_images/5156728_06_00a80f20aef3.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220716/gv40000339573_1.jpg,KURLY,이 28.01.22 이후(해당일 포함)인 상품 발송,,UNKNOWN,맥된장 2종,옵션 별 상이,,
20260813-sunyeong-된장,5156728,[한국맥꾸룸] 맥된장 2종,https://www.kurly.com/goods/5156728,detail_images/5156728_07_4b38ba157218.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220716/gv10000339575_1.jpg,KURLY,이 28.01.22 이후(해당일 포함)인 상품 발송,,UNKNOWN,맥된장 2종,옵션 별 상이,,
20260813-sunyeong-된장,5156728,[한국맥꾸룸] 맥된장 2종,https://www.kurly.com/goods/5156728,detail_images/5156728_08_0ea1558295f5.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20260703/gv10001789580_1.jpg,KURLY,이 28.01.22 이후(해당일 포함)인 상품 발송,,UNKNOWN,맥된장 2종,옵션 별 상이,,
20260813-sunyeong-된장,5156568,[해찬들] 맛있는 재래식 된장 500g,https://www.kurly.com/goods/5156568,detail_images/5156568_01_2dc807d32f75.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240617/gv10000928171_1.jpg,KURLY,이 27.10.12 이후(해당일 포함)인 상품 발송,,UNKNOWN,맛있는 재래식 된장,500g,,1개
20260813-sunyeong-된장,5156568,[해찬들] 맛있는 재래식 된장 500g,https://www.kurly.com/goods/5156568,detail_images/5156568_02_df3307f2a6c7.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220714/gv20000338818_1.jpg,KURLY,이 27.10.12 이후(해당일 포함)인 상품 발송,,UNKNOWN,맛있는 재래식 된장,500g,,1개
20260813-sunyeong-된장,5156568,[해찬들] 맛있는 재래식 된장 500g,https://www.kurly.com/goods/5156568,detail_images/5156568_03_a399cbcad122.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240617/gv30000928172_1.jpg,KURLY,이 27.10.12 이후(해당일 포함)인 상품 발송,,UNKNOWN,맛있는 재래식 된장,500g,,1개
20260813-sunyeong-된장,5081496,[다담] 된장찌개 양념 530g,https://www.kurly.com/goods/5081496,detail_images/5081496_01_bd78bb9df485.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20210910/gv20000225566_1.jpg,KURLY,이 27.04.07 이후(해당일 포함)인 상품 발송,,UNKNOWN,된장찌개 양념,530g,,1개
20260813-sunyeong-된장,5081496,[다담] 된장찌개 양념 530g,https://www.kurly.com/goods/5081496,detail_images/5081496_02_3233d2c5e4b5.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20210910/gv40000225567_1.jpg,KURLY,이 27.04.07 이후(해당일 포함)인 상품 발송,,UNKNOWN,된장찌개 양념,530g,,1개
20260813-sunyeong-된장,5081496,[다담] 된장찌개 양념 530g,https://www.kurly.com/goods/5081496,detail_images/5081496_03_5bcc78bed457.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20251020/gv30001739645_1.jpg,KURLY,이 27.04.07 이후(해당일 포함)인 상품 발송,,UNKNOWN,된장찌개 양념,530g,,1개
20260813-sunyeong-된장,1002206625,[해찬들] 100% 국산 된장 900G,https://www.kurly.com/goods/1002206625,detail_images/1002206625_01_a4d9ab403da3.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/f9003e9c-c4c2-44db-9489-cd626a074575.jpg,KURLY,이 27.07.28 이후(해당일 포함)인 상품 발송,,UNKNOWN,100% 국산 된장,900g,,1개
20260813-sunyeong-된장,1002206625,[해찬들] 100% 국산 된장 900G,https://www.kurly.com/goods/1002206625,detail_images/1002206625_02_387de63a974a.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/223c2b47-58c7-486a-b244-9e821f5c3575.png,KURLY,이 27.07.28 이후(해당일 포함)인 상품 발송,,UNKNOWN,100% 국산 된장,900g,,1개
20260813-sunyeong-된장,1002206625,[해찬들] 100% 국산 된장 900G,https://www.kurly.com/goods/1002206625,detail_images/1002206625_03_222b1c87d175.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/0626e0d0-1200-4696-8b91-bfe5d5e282a0.png,KURLY,이 27.07.28 이후(해당일 포함)인 상품 발송,,UNKNOWN,100% 국산 된장,900g,,1개
20260813-sunyeong-된장,5068386,[청정원] 순창 조개멸치 된장 450g,https://www.kurly.com/goods/5068386,detail_images/5068386_01_c6cddb34207f.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20210317/gv40000165535_1.jpg,KURLY,이 27.07.30 이후(해당일 포함)인 상품 발송,,UNKNOWN,순창 조개멸치 된장,450g,,1팩
20260813-sunyeong-된장,5068386,[청정원] 순창 조개멸치 된장 450g,https://www.kurly.com/goods/5068386,detail_images/5068386_02_6966baa747f0.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20210317/gv30000165536_1.jpg,KURLY,이 27.07.30 이후(해당일 포함)인 상품 발송,,UNKNOWN,순창 조개멸치 된장,450g,,1팩
20260813-sunyeong-된장,5068386,[청정원] 순창 조개멸치 된장 450g,https://www.kurly.com/goods/5068386,detail_images/5068386_03_3be1153b1b2d.jpg,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20210317/gv30000165537_1.jpg,KURLY,이 27.07.30 이후(해당일 포함)인 상품 발송,,UNKNOWN,순창 조개멸치 된장,450g,,1팩
