schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260814-sunyeong-003,1001249260,detail_images/1001249260_01_1113abf26a38.jpg,HAS_TEXT,HEURISTIC,0.2021,2026-08-14T22:15:57.201605+09:00,heuristic_score=0.2021
1.0,20260814-sunyeong-003,1001249260,detail_images/1001249260_02_06e4d8d64afd.jpg,HAS_TEXT,HEURISTIC,0.2022,2026-08-14T22:15:57.289238+09:00,heuristic_score=0.2022
1.0,20260814-sunyeong-003,1001249260,detail_images/1001249260_03_86c8c7823f18.jpg,HAS_TEXT,HEURISTIC,0.7056,2026-08-14T22:15:57.329550+09:00,heuristic_score=0.7056
1.0,20260814-sunyeong-003,5156667,detail_images/5156667_01_69be86037235.jpg,NO_TEXT,PADDLE_PREPASS,0.0,2026-08-14T22:23:09.308986+09:00,blocks=0
1.0,20260814-sunyeong-003,5156667,detail_images/5156667_02_2460770a726b.jpg,HAS_TEXT,HEURISTIC,0.3562,2026-08-14T22:23:09.482233+09:00,heuristic_score=0.3562
1.0,20260814-sunyeong-003,5156667,detail_images/5156667_03_3b9763f17cd6.jpg,HAS_TEXT,HEURISTIC,0.1563,2026-08-14T22:23:09.700555+09:00,heuristic_score=0.1563
1.0,20260814-sunyeong-003,5156667,detail_images/5156667_04_8b5e317e7d78.jpg,HAS_TEXT,HEURISTIC,0.3034,2026-08-14T22:23:09.901806+09:00,heuristic_score=0.3034
1.0,20260814-sunyeong-003,5156661,detail_images/5156661_01_2307bbb61c23.jpg,NO_TEXT,PADDLE_PREPASS,0.0,2026-08-14T22:29:06.314826+09:00,blocks=0
1.0,20260814-sunyeong-003,5156661,detail_images/5156661_02_3b9763f17cd6.jpg,HAS_TEXT,HEURISTIC,0.1563,2026-08-14T22:29:06.573152+09:00,heuristic_score=0.1563
1.0,20260814-sunyeong-003,5156661,detail_images/5156661_03_9fc15ab9d0c9.jpg,HAS_TEXT,HEURISTIC,0.3171,2026-08-14T22:29:06.611218+09:00,heuristic_score=0.3171
1.0,20260814-sunyeong-003,5156661,detail_images/5156661_04_8594de199881.jpg,HAS_TEXT,HEURISTIC,0.7077,2026-08-14T22:29:06.705435+09:00,heuristic_score=0.7077
1.0,20260814-sunyeong-003,5156660,detail_images/5156660_01_d421d10ba5b4.jpg,HAS_TEXT,HEURISTIC,0.1898,2026-08-14T22:29:06.871394+09:00,heuristic_score=0.1898
1.0,20260814-sunyeong-003,5156660,detail_images/5156660_02_01847335cd73.jpg,HAS_TEXT,HEURISTIC,0.3591,2026-08-14T22:29:06.908503+09:00,heuristic_score=0.3591
1.0,20260814-sunyeong-003,5156660,detail_images/5156660_03_50ab64bdd41b.jpg,HAS_TEXT,HEURISTIC,0.707,2026-08-14T22:29:07.006662+09:00,heuristic_score=0.7070
1.0,20260814-sunyeong-003,1002117979,detail_images/1002117979_01_3b9763f17cd6.jpg,HAS_TEXT,HEURISTIC,0.1563,2026-08-14T22:29:07.184428+09:00,heuristic_score=0.1563
1.0,20260814-sunyeong-003,1002117979,detail_images/1002117979_02_6d7c194e43bf.jpg,HAS_TEXT,HEURISTIC,0.3696,2026-08-14T22:29:07.231961+09:00,heuristic_score=0.3696
1.0,20260814-sunyeong-003,1002117979,detail_images/1002117979_03_d56110780a69.jpg,HAS_TEXT,HEURISTIC,0.717,2026-08-14T22:29:07.305056+09:00,heuristic_score=0.7170
1.0,20260814-sunyeong-003,1002117979,detail_images/1002117979_04_95d6af644fad.jpg,HAS_TEXT,HEURISTIC,0.2303,2026-08-14T22:29:07.429700+09:00,heuristic_score=0.2303
1.0,20260814-sunyeong-003,1002117979,detail_images/1002117979_05_3cabdf76d274.jpg,HAS_TEXT,HEURISTIC,0.7141,2026-08-14T22:29:07.614105+09:00,heuristic_score=0.7141
1.0,20260814-sunyeong-003,1002117979,detail_images/1002117979_06_46c01fbd325b.jpg,HAS_TEXT,HEURISTIC,0.2057,2026-08-14T22:29:07.792858+09:00,heuristic_score=0.2057
1.0,20260814-sunyeong-003,1002117979,detail_images/1002117979_07_e51f357e4e04.jpg,HAS_TEXT,HEURISTIC,0.7038,2026-08-14T22:29:07.855268+09:00,heuristic_score=0.7038
