schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_01_575b34a53d80.jpg,HAS_TEXT,HEURISTIC,0.256,2026-08-13T23:55:26.349844+09:00,heuristic_score=0.2560
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_02_ebf187a49797.jpg,HAS_TEXT,HEURISTIC,0.3548,2026-08-13T23:55:26.368676+09:00,heuristic_score=0.3548
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_03_a931bdbaa104.jpg,HAS_TEXT,HEURISTIC,0.4179,2026-08-13T23:55:26.381740+09:00,heuristic_score=0.4179
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_04_172660beac6a.jpg,HAS_TEXT,HEURISTIC,0.6949,2026-08-13T23:55:26.421727+09:00,heuristic_score=0.6949
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_05_03c06ea52600.jpg,HAS_TEXT,HEURISTIC,0.2409,2026-08-13T23:55:26.439850+09:00,heuristic_score=0.2409
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_06_b462e44dcba3.jpg,HAS_TEXT,HEURISTIC,0.6225,2026-08-13T23:55:26.455435+09:00,heuristic_score=0.6225
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_07_629df72bdb8a.jpg,HAS_TEXT,HEURISTIC,0.7018,2026-08-13T23:55:26.503908+09:00,heuristic_score=0.7018
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_08_853bb60cd3ba.jpg,HAS_TEXT,HEURISTIC,0.3757,2026-08-13T23:55:26.523069+09:00,heuristic_score=0.3757
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_09_d5bfc68e16d1.jpg,HAS_TEXT,HEURISTIC,0.6028,2026-08-13T23:55:26.537659+09:00,heuristic_score=0.6028
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_10_e95e20a4a545.jpg,HAS_TEXT,HEURISTIC,0.6898,2026-08-13T23:55:26.581671+09:00,heuristic_score=0.6898
1.0,20260813-jaeseong-001,1000243271,detail_images/1000243271_11_cdd9919af939.jpg,HAS_TEXT,HEURISTIC,0.3671,2026-08-13T23:55:26.596662+09:00,heuristic_score=0.3671
1.0,20260813-jaeseong-001,1000179414,detail_images/1000179414_01_4254d66cdf8f.jpg,HAS_TEXT,HEURISTIC,0.5364,2026-08-13T23:55:26.616232+09:00,heuristic_score=0.5364
1.0,20260813-jaeseong-001,1000179414,detail_images/1000179414_02_a12f7506713d.jpg,HAS_TEXT,HEURISTIC,0.3565,2026-08-13T23:55:26.625736+09:00,heuristic_score=0.3565
1.0,20260813-jaeseong-001,1000179414,detail_images/1000179414_03_8504b755c777.jpg,HAS_TEXT,HEURISTIC,0.4165,2026-08-13T23:55:26.647683+09:00,heuristic_score=0.4165
1.0,20260813-jaeseong-001,1001721321,detail_images/1001721321_01_09c83c07cf75.jpg,HAS_TEXT,HEURISTIC,0.72,2026-08-13T23:55:26.666879+09:00,heuristic_score=0.7200
1.0,20260813-jaeseong-001,1001721321,detail_images/1001721321_02_f9d171cdfe04.jpg,HAS_TEXT,HEURISTIC,0.5341,2026-08-13T23:55:26.681088+09:00,heuristic_score=0.5341
1.0,20260813-jaeseong-001,1001721321,detail_images/1001721321_03_f8ce72c7a859.jpg,HAS_TEXT,HEURISTIC,0.5199,2026-08-13T23:55:26.687716+09:00,heuristic_score=0.5199
1.0,20260813-jaeseong-001,1001721321,detail_images/1001721321_04_9c7e662c4d4f.jpg,HAS_TEXT,HEURISTIC,0.2067,2026-08-13T23:55:26.698263+09:00,heuristic_score=0.2067
1.0,20260813-jaeseong-001,1001721321,detail_images/1001721321_05_ae4ccc4c3188.jpg,HAS_TEXT,HEURISTIC,0.7034,2026-08-13T23:55:26.707196+09:00,heuristic_score=0.7034
1.0,20260813-jaeseong-001,1000916266,detail_images/1000916266_01_2b9a881a3a2e.jpg,HAS_TEXT,HEURISTIC,0.3217,2026-08-13T23:55:26.721372+09:00,heuristic_score=0.3217
1.0,20260813-jaeseong-001,1000916266,detail_images/1000916266_02_c3e42a4a646a.jpg,HAS_TEXT,HEURISTIC,0.2518,2026-08-13T23:55:26.735973+09:00,heuristic_score=0.2518
1.0,20260813-jaeseong-001,1000916266,detail_images/1000916266_03_b431b2c4629d.jpg,HAS_TEXT,HEURISTIC,0.5092,2026-08-13T23:55:26.747511+09:00,heuristic_score=0.5092
1.0,20260813-jaeseong-001,1000916266,detail_images/1000916266_04_b0e3904c009b.jpg,HAS_TEXT,HEURISTIC,0.6865,2026-08-13T23:55:26.763307+09:00,heuristic_score=0.6865
1.0,20260813-jaeseong-001,1000179418,detail_images/1000179418_01_98c34177be66.jpg,HAS_TEXT,HEURISTIC,0.4054,2026-08-13T23:55:26.780186+09:00,heuristic_score=0.4054
1.0,20260813-jaeseong-001,1000179418,detail_images/1000179418_02_9dd140c13c14.jpg,HAS_TEXT,HEURISTIC,0.3719,2026-08-13T23:55:26.788184+09:00,heuristic_score=0.3719
1.0,20260813-jaeseong-001,1000179418,detail_images/1000179418_03_b7021af19da3.jpg,HAS_TEXT,HEURISTIC,0.39,2026-08-13T23:55:26.804362+09:00,heuristic_score=0.3900
1.0,20260813-jaeseong-001,1001865902,detail_images/1001865902_01_58f7577941fe.jpg,HAS_TEXT,HEURISTIC,0.4474,2026-08-13T23:55:26.819284+09:00,heuristic_score=0.4474
1.0,20260813-jaeseong-001,1001865902,detail_images/1001865902_02_7eea07642e98.jpg,HAS_TEXT,HEURISTIC,0.4386,2026-08-13T23:55:26.830109+09:00,heuristic_score=0.4386
1.0,20260813-jaeseong-001,1001865902,detail_images/1001865902_03_af37aed889f1.jpg,HAS_TEXT,HEURISTIC,0.7033,2026-08-13T23:55:26.845501+09:00,heuristic_score=0.7033
1.0,20260813-jaeseong-001,1001762750,detail_images/1001762750_01_f7c5a4eb408c.jpg,HAS_TEXT,HEURISTIC,0.3537,2026-08-13T23:55:26.864238+09:00,heuristic_score=0.3537
1.0,20260813-jaeseong-001,1001762750,detail_images/1001762750_02_803b87e4f76f.jpg,HAS_TEXT,HEURISTIC,0.7218,2026-08-13T23:55:26.872797+09:00,heuristic_score=0.7218
