batch_id,source_site,original_product_id,product_name,product_url,image_path,error_code,error_message,failed_at
20260813-jaeseong-001,KURLY,1000179414,[하림] 한입쏙 닭다리살 오리지널 500g,https://www.kurly.com/goods/1000179414,detail_images/1000179414_01_4254d66cdf8f.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-13T23:57:50.797727+09:00
20260813-jaeseong-001,KURLY,1001721321,[KF365] 통다리살 훈제오리 스테이크 480g,https://www.kurly.com/goods/1001721321,detail_images/1001721321_01_09c83c07cf75.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-13T23:58:03.617248+09:00
20260813-jaeseong-001,KURLY,1001721321,[KF365] 통다리살 훈제오리 스테이크 480g,https://www.kurly.com/goods/1001721321,detail_images/1001721321_02_f9d171cdfe04.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-13T23:58:05.574562+09:00
20260813-jaeseong-001,KURLY,1000916266,[정다운] 통바베큐치킨 600g,https://www.kurly.com/goods/1000916266,detail_images/1000916266_01_2b9a881a3a2e.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-13T23:58:14.502177+09:00
20260813-jaeseong-001,KURLY,1000179418,[하림] 한입쏙 닭다리살 소금구이 500g,https://www.kurly.com/goods/1000179418,detail_images/1000179418_01_98c34177be66.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-13T23:58:27.698146+09:00
20260813-jaeseong-001,KURLY,1001493403,[한끼통살] 오븐 순살 닭다리 4종,https://www.kurly.com/goods/1001493403,detail_images/1001493403_01_5173a687992b.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-13T23:58:58.320439+09:00
20260813-jaeseong-001,KURLY,5155734,[탄단지] 통 닭가슴살 4종 (1입/4입),https://www.kurly.com/goods/5155734,detail_images/5155734_01_10bec2757385.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-13T23:59:38.099579+09:00
