schema_version,batch_id,source_site,original_product_id,product_name_raw,food_name_candidate,product_url,sales_unit_raw,weight_raw,quantity_raw,food_type_raw,food_type_source,expiration_info_raw,expiration_source,storage_method_raw,storage_source,storage_type,ocr_confidence,crawl_collected_at,ocr_collected_at,parser_version,validation_status,parse_status,source_record_id,image_sha256
1.0,20260813-jaeseong-001,KURLY,1000243271,[탄단지] 소스 흠뻑빠진 통 닭다리살 3종,소스 흠뻑빠진 통 닭다리살 3종,https://www.kurly.com/goods/1000243271,팩,100g*4개입,4개입,,NOT_FOUND,수령일 포함 219일 이상 남은 상품을 보내드립니다.,DOM,-18℃ 이하의 냉동실에 보관해 주세요.,DOM,FROZEN,,,,0.2.0,MATCHED,COMPLETED,KURLY:1000243271,
1.0,20260813-jaeseong-001,KURLY,1000243271,[탄단지] 소스 흠뻑빠진 통 닭다리살 3종,소스 흠뻑빠진 통 닭다리살 3종,https://www.kurly.com/goods/1000243271,팩,100g*4개입,4개입,양념육(비살균제품/가열하여 섭취하는 냉동식품)소비기한 별도표시일까지,OCR,수령일 포함 219일 이상 남은 상품을 보내드립니다.,DOM,-18℃ 이하의 냉동실에 보관해 주세요.,DOM_AND_OCR,FROZEN,0.9506507752270534,,2026-08-13T23:57:25.585891+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1000243271:172660beac6a,172660beac6a8616d6d7016195bb66bde0eae9ac8cd40461fc9ef26138d357d0
1.0,20260813-jaeseong-001,KURLY,1000243271,[탄단지] 소스 흠뻑빠진 통 닭다리살 3종,소스 흠뻑빠진 통 닭다리살 3종,https://www.kurly.com/goods/1000243271,팩,100g*4개입,4개입,,NOT_FOUND,수령일 포함 219일 이상 남은 상품을 보내드립니다.,DOM,-18℃ 이하의 냉동실에 보관해 주세요.,DOM,FROZEN,0.890895664691925,,2026-08-13T23:57:30.211861+09:00,0.2.0,MATCHED,COMPLETED,KURLY:1000243271:03c06ea52600,03c06ea52600d07bd581c4b3f93ffd6c81ed35dd6d9c3ffcb10c61d0bf07eb7f
1.0,20260813-jaeseong-001,KURLY,1000243271,[탄단지] 소스 흠뻑빠진 통 닭다리살 3종,소스 흠뻑빠진 통 닭다리살 3종,https://www.kurly.com/goods/1000243271,팩,100g*4개입,4개입,양념육(비살균제품/가열하여 섭취하는 냉동식품) 소비기한별도표시일까지,OCR,수령일 포함 219일 이상 남은 상품을 보내드립니다.,DOM,-18℃ 이하의 냉동실에 보관해 주세요.,DOM_AND_OCR,FROZEN,0.9399324118113909,,2026-08-13T23:57:32.974508+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1000243271:629df72bdb8a,629df72bdb8a9ca737220d36cdc54f0a999db795670840e5a5d0c92bd9eae122
1.0,20260813-jaeseong-001,KURLY,1000243271,[탄단지] 소스 흠뻑빠진 통 닭다리살 3종,소스 흠뻑빠진 통 닭다리살 3종,https://www.kurly.com/goods/1000243271,팩,100g*4개입,4개입,,NOT_FOUND,수령일 포함 219일 이상 남은 상품을 보내드립니다.,DOM,-18℃ 이하의 냉동실에 보관해 주세요.,DOM,FROZEN,0.7799712278776698,,2026-08-13T23:57:37.716750+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1000243271:853bb60cd3ba,853bb60cd3bac044fa09991584fc7a5244f4be95389298f8bf68cab21d32be03
1.0,20260813-jaeseong-001,KURLY,1000243271,[탄단지] 소스 흠뻑빠진 통 닭다리살 3종,소스 흠뻑빠진 통 닭다리살 3종,https://www.kurly.com/goods/1000243271,팩,100g*4개입,4개입,양념육(비살균제품/가열하여 섭취하는 냉동식품) 소비기한 별도표시일까지,OCR,수령일 포함 219일 이상 남은 상품을 보내드립니다.,DOM,-18℃ 이하의 냉동실에 보관해 주세요.,DOM_AND_OCR,FROZEN,0.9235071151471529,,2026-08-13T23:57:39.998184+09:00,0.2.0,REVIEW_REQUIRED,COMPLETED,KURLY:1000243271:e95e20a4a545,e95e20a4a5455d49b9307f8032601b5850fa353a1ac5c3b9eb213ab4515e5801
1.0,20260813-jaeseong-001,KURLY,1000243271,[탄단지] 소스 흠뻑빠진 통 닭다리살 3종,소스 흠뻑빠진 통 닭다리살 3종,https://www.kurly.com/goods/1000243271,팩,100g*4개입,4개입,,NOT_FOUND,수령일 포함 219일 이상 남은 상품을 보내드립니다.,DOM,-18℃ 이하의 냉동실에 보관해 주세요.,DOM_AND_OCR,FROZEN,0.690409801508251,,2026-08-13T23:57:46.205296+09:00,0.2.0,MATCHED,COMPLETED,KURLY:1000243271:cdd9919af939,cdd9919af93943024d1b850cc168692ac1b06a4e3c9684e07af6b62c0be5a4bb
1.0,20260813-jaeseong-001,KURLY,1000179414,[하림] 한입쏙 닭다리살 오리지널 500g,한입쏙 닭다리살 오리지널,https://www.kurly.com/goods/1000179414,1개,500g,,,NOT_FOUND,수령일 포함 최소 155일 남은 상품을 보내드립니다.,DOM,・-18℃이하의 냉동실에 보관해 주세요.,DOM,FROZEN,,,,0.2.0,MATCHED,COMPLETED,KURLY:1000179414,
1.0,20260813-jaeseong-001,KURLY,1000179414,[하림] 한입쏙 닭다리살 오리지널 500g,한입쏙 닭다리살 오리지널,https://www.kurly.com/goods/1000179414,1개,500g,,500 g  양념육,OCR,수령일 포함 최소 155일 남은 상품을 보내드립니다.,DOM,・-18℃이하의 냉동실에 보관해 주세요.,DOM_AND_OCR,FROZEN,0.9314502561596077,,2026-08-13T23:57:53.652615+09:00,0.2.0,MATCHED,COMPLETED,KURLY:1000179414:8504b755c777,8504b755c777e441a3671ea26aaa9ec8e3f67fbdc3fc2fba46eca5efebaffd69
1.0,20260813-jaeseong-001,KURLY,1001721321,[KF365] 통다리살 훈제오리 스테이크 480g,통다리살 훈제오리 스테이크,https://www.kurly.com/goods/1001721321,1팩,480g,,,NOT_FOUND,수령일 포함 최소 15일 남은 상품을 보내드립니다.,DOM,,NOT_FOUND,UNKNOWN,,,,0.2.0,MATCHED,COMPLETED,KURLY:1001721321,
