batch_id,source_site,original_product_id,product_name,product_url,image_path,error_code,error_message,failed_at
20260813-sunyeong-된장,KURLY,5156728,[한국맥꾸룸] 맥된장 2종,https://www.kurly.com/goods/5156728,detail_images/5156728_04_ff018c4ebe92.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-13T18:42:56.306848+09:00
