schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260813-sunyeong-001,5156580,detail_images/5156580_01_9695b76bd1b8.jpg,HAS_TEXT,HEURISTIC,0.2411,2026-08-13T16:39:02.869656+09:00,heuristic_score=0.2411
1.0,20260813-sunyeong-001,5156580,detail_images/5156580_02_d510a3ceec7d.jpg,HAS_TEXT,HEURISTIC,0.3204,2026-08-13T16:39:02.915567+09:00,heuristic_score=0.3204
1.0,20260813-sunyeong-001,5156580,detail_images/5156580_03_29b5c4575940.jpg,HAS_TEXT,HEURISTIC,0.331,2026-08-13T16:39:03.069610+09:00,heuristic_score=0.3310
1.0,20260813-sunyeong-001,5156563,detail_images/5156563_01_e8e2c6055b1a.jpg,HAS_TEXT,HEURISTIC,0.2502,2026-08-13T16:39:03.156747+09:00,heuristic_score=0.2502
1.0,20260813-sunyeong-001,5156563,detail_images/5156563_02_f33ea9960afa.jpg,HAS_TEXT,HEURISTIC,0.2632,2026-08-13T16:39:03.200006+09:00,heuristic_score=0.2632
1.0,20260813-sunyeong-001,5156563,detail_images/5156563_03_d50087dc6235.jpg,HAS_TEXT,HEURISTIC,0.3708,2026-08-13T16:39:03.289156+09:00,heuristic_score=0.3708
1.0,20260813-sunyeong-001,5156564,detail_images/5156564_01_7751bde478e4.jpg,HAS_TEXT,HEURISTIC,0.3126,2026-08-13T16:39:03.378446+09:00,heuristic_score=0.3126
1.0,20260813-sunyeong-001,5156564,detail_images/5156564_02_542eb465add6.jpg,HAS_TEXT,HEURISTIC,0.2653,2026-08-13T16:39:03.418635+09:00,heuristic_score=0.2653
1.0,20260813-sunyeong-001,5156564,detail_images/5156564_03_2b4df466ddf8.jpg,HAS_TEXT,HEURISTIC,0.368,2026-08-13T16:39:03.508773+09:00,heuristic_score=0.3680
1.0,20260813-sunyeong-001,1001539788,detail_images/1001539788_01_b5b928c8502c.jpg,HAS_TEXT,HEURISTIC,0.7015,2026-08-13T16:39:04.727923+09:00,heuristic_score=0.7015
1.0,20260813-sunyeong-001,1002206199,detail_images/1002206199_01_d9ab07f292af.jpg,HAS_TEXT,HEURISTIC,0.7082,2026-08-13T16:39:05.063705+09:00,heuristic_score=0.7082
1.0,20260813-sunyeong-001,1002206199,detail_images/1002206199_02_4f8c269c4d4d.jpg,HAS_TEXT,HEURISTIC,0.1681,2026-08-13T16:39:05.172224+09:00,heuristic_score=0.1681
1.0,20260813-sunyeong-001,1002206199,detail_images/1002206199_03_3ee90f6d910c.jpg,HAS_TEXT,HEURISTIC,0.7036,2026-08-13T16:39:05.219443+09:00,heuristic_score=0.7036
