batch_id,source_site,original_product_id,product_name,product_url,image_path,error_code,error_message,failed_at
20260807-woohee-001,KURLY,5027318,[KF365] 깐마늘 200g (26년 햇),https://www.kurly.com/goods/5027318,detail_images/5027318_01_577008af8f83.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-07T17:01:43.009130+09:00
20260807-woohee-001,KURLY,1000118036,마늘 100% 다진마늘 500g,https://www.kurly.com/goods/1000118036,detail_images/1000118036_01_b311d8884d4b.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-07T17:13:16.385655+09:00
