batch_id,source_site,original_product_id,product_name,product_url,image_path,error_code,error_message,failed_at
20260815-sunyeong-새우젓,KURLY,5156673,[동광젓갈] 새우젓,https://www.kurly.com/goods/5156673,detail_images/5156673_01_e1afb5bd7307.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-15T21:09:17.065725+09:00
20260815-sunyeong-새우젓,KURLY,1001974646,[이금선명인] 국산 신안 새우젓,https://www.kurly.com/goods/1001974646,detail_images/1001974646_01_eb769e20dcfe.jpg,OCR_TEXT_EMPTY,OCR_TEXT_EMPTY,2026-08-15T21:34:17.110929+09:00
