schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260814-sunyeong-002,5069882,detail_images/5069882_01_01b76eb8bd76.jpg,HAS_TEXT,HEURISTIC,0.2991,2026-08-14T20:22:07.993779+09:00,heuristic_score=0.2991
1.0,20260814-sunyeong-002,5069882,detail_images/5069882_02_0da4e762201c.jpg,HAS_TEXT,HEURISTIC,0.3766,2026-08-14T20:22:08.066124+09:00,heuristic_score=0.3766
1.0,20260814-sunyeong-002,5069882,detail_images/5069882_03_24e60f1f0362.jpg,HAS_TEXT,HEURISTIC,0.5653,2026-08-14T20:22:08.259262+09:00,heuristic_score=0.5653
1.0,20260814-sunyeong-002,1001393921,detail_images/1001393921_01_7599485b8b7d.jpg,HAS_TEXT,HEURISTIC,0.2659,2026-08-14T20:22:08.398164+09:00,heuristic_score=0.2659
1.0,20260814-sunyeong-002,1001393921,detail_images/1001393921_02_93cefe77b707.jpg,HAS_TEXT,HEURISTIC,0.4866,2026-08-14T20:22:08.515954+09:00,heuristic_score=0.4866
1.0,20260814-sunyeong-002,1001393921,detail_images/1001393921_03_a1acb80d5222.jpg,HAS_TEXT,HEURISTIC,0.6796,2026-08-14T20:22:08.590602+09:00,heuristic_score=0.6796
1.0,20260814-sunyeong-002,1001393921,detail_images/1001393921_04_c51f45ad3dac.jpg,HAS_TEXT,HEURISTIC,0.6868,2026-08-14T20:22:08.623969+09:00,heuristic_score=0.6868
1.0,20260814-sunyeong-002,1000086328,detail_images/1000086328_01_3e59f1911e2f.jpg,HAS_TEXT,HEURISTIC,0.5477,2026-08-14T20:22:08.768673+09:00,heuristic_score=0.5477
1.0,20260814-sunyeong-002,1000086328,detail_images/1000086328_02_f4466c9cc01e.jpg,HAS_TEXT,HEURISTIC,0.5927,2026-08-14T20:22:08.904189+09:00,heuristic_score=0.5927
1.0,20260814-sunyeong-002,1000086328,detail_images/1000086328_03_bd67e4805257.jpg,HAS_TEXT,HEURISTIC,0.7088,2026-08-14T20:22:09.040458+09:00,heuristic_score=0.7088
1.0,20260814-sunyeong-002,1001393929,detail_images/1001393929_01_708e8ed6d944.jpg,HAS_TEXT,HEURISTIC,0.2165,2026-08-14T20:22:09.182070+09:00,heuristic_score=0.2165
1.0,20260814-sunyeong-002,1001393929,detail_images/1001393929_02_e324e9be7a65.jpg,HAS_TEXT,HEURISTIC,0.417,2026-08-14T20:22:09.286458+09:00,heuristic_score=0.4170
1.0,20260814-sunyeong-002,1001393929,detail_images/1001393929_03_ae7519493bf9.jpg,HAS_TEXT,HEURISTIC,0.6976,2026-08-14T20:22:09.391450+09:00,heuristic_score=0.6976
1.0,20260814-sunyeong-002,1001393929,detail_images/1001393929_04_829b1a7620f4.jpg,HAS_TEXT,HEURISTIC,0.7007,2026-08-14T20:22:09.431607+09:00,heuristic_score=0.7007
1.0,20260814-sunyeong-002,5069883,detail_images/5069883_01_2d34688e7e70.jpg,HAS_TEXT,HEURISTIC,0.166,2026-08-14T20:22:09.569786+09:00,heuristic_score=0.1660
1.0,20260814-sunyeong-002,5069883,detail_images/5069883_02_f86200a26f90.jpg,HAS_TEXT,HEURISTIC,0.3744,2026-08-14T20:22:09.645655+09:00,heuristic_score=0.3744
1.0,20260814-sunyeong-002,5069883,detail_images/5069883_03_4073ec7d1aad.jpg,HAS_TEXT,HEURISTIC,0.4541,2026-08-14T20:22:09.853155+09:00,heuristic_score=0.4541
