schema_version,batch_id,original_product_id,image_path,text_presence,detect_method,confidence,checked_at,notes
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_01_eadeece58cb3.jpg,HAS_TEXT,HEURISTIC,0.527,2026-08-24T21:28:57.430792+09:00,heuristic_score=0.5270
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_02_91b556cf4456.jpg,HAS_TEXT,HEURISTIC,0.6864,2026-08-24T21:28:57.479737+09:00,heuristic_score=0.6864
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_03_bdf7ea22e701.jpg,HAS_TEXT,HEURISTIC,0.4226,2026-08-24T21:28:57.531621+09:00,heuristic_score=0.4226
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_04_29d30bd6355d.jpg,HAS_TEXT,HEURISTIC,0.6846,2026-08-24T21:28:57.594048+09:00,heuristic_score=0.6846
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_05_bca8c58a487f.jpg,HAS_TEXT,HEURISTIC,0.5179,2026-08-24T21:28:57.646701+09:00,heuristic_score=0.5179
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_06_222a274870d6.jpg,HAS_TEXT,HEURISTIC,0.6841,2026-08-24T21:28:57.709011+09:00,heuristic_score=0.6841
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_07_28ad43847d6e.jpg,HAS_TEXT,HEURISTIC,0.4261,2026-08-24T21:28:57.764600+09:00,heuristic_score=0.4261
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_08_3ff9b428394f.jpg,HAS_TEXT,HEURISTIC,0.4776,2026-08-24T21:28:57.821714+09:00,heuristic_score=0.4776
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_09_523f585f9e3c.jpg,HAS_TEXT,HEURISTIC,0.7039,2026-08-24T21:28:57.892756+09:00,heuristic_score=0.7039
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_10_d38508d477b7.jpg,HAS_TEXT,HEURISTIC,0.4399,2026-08-24T21:28:57.946573+09:00,heuristic_score=0.4399
1.0,20260824-sunyeong-001,1001462843,detail_images/1001462843_11_492a01fd96e6.jpg,HAS_TEXT,HEURISTIC,0.6836,2026-08-24T21:28:58.013961+09:00,heuristic_score=0.6836
1.0,20260824-sunyeong-001,5119349,detail_images/5119349_01_43db7ddf3f04.jpg,HAS_TEXT,HEURISTIC,0.2774,2026-08-24T21:28:58.101104+09:00,heuristic_score=0.2774
1.0,20260824-sunyeong-001,5119349,detail_images/5119349_02_b06c9b0d86fc.jpg,HAS_TEXT,HEURISTIC,0.3696,2026-08-24T21:28:58.133660+09:00,heuristic_score=0.3696
1.0,20260824-sunyeong-001,5119349,detail_images/5119349_03_85e1e32b8a6a.jpg,HAS_TEXT,HEURISTIC,0.2988,2026-08-24T21:28:58.330762+09:00,heuristic_score=0.2988
1.0,20260824-sunyeong-001,5119349,detail_images/5119349_04_c48ff614ea7d.jpg,HAS_TEXT,HEURISTIC,0.2281,2026-08-24T21:28:58.394671+09:00,heuristic_score=0.2281
