batch_id,original_product_id,product_name,product_url,image_path,source_image_url,source_site,expiration_info_dom,storage_method_dom,storage_type_dom,food_name_candidate,weight_raw,quantity_raw,sales_unit_raw
20260805-woohee-001,5155301,[다향오리] 훈제오리 슬라이스 (1입/3입),https://www.kurly.com/goods/5155301,detail_images/5155301_01_9256c6cf8e9d.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/d2f09ed0-6aad-440b-a86b-efac0ee04136.jpg,KURLY,수령일 포함 최소 15일 이상 남은 제품을 보내드립니다.,-2~10℃ 냉장실에서 보관해 주세요.,REFRIGERATED,훈제오리 슬라이스 (1입/3입),150g (1팩) / 450g (3팩),3개입,1팩 / 1묶음(3개입)
20260805-woohee-001,5155301,[다향오리] 훈제오리 슬라이스 (1입/3입),https://www.kurly.com/goods/5155301,detail_images/5155301_02_e6efd102f2b5.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/b91df3f2-795a-40bd-8045-5cea1f470348.jpg,KURLY,수령일 포함 최소 15일 이상 남은 제품을 보내드립니다.,-2~10℃ 냉장실에서 보관해 주세요.,REFRIGERATED,훈제오리 슬라이스 (1입/3입),150g (1팩) / 450g (3팩),3개입,1팩 / 1묶음(3개입)
20260805-woohee-001,5155301,[다향오리] 훈제오리 슬라이스 (1입/3입),https://www.kurly.com/goods/5155301,detail_images/5155301_03_e4d3a04a8ffd.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/765eca0f-b1a4-447d-897a-6b52e716f265.jpg,KURLY,수령일 포함 최소 15일 이상 남은 제품을 보내드립니다.,-2~10℃ 냉장실에서 보관해 주세요.,REFRIGERATED,훈제오리 슬라이스 (1입/3입),150g (1팩) / 450g (3팩),3개입,1팩 / 1묶음(3개입)
20260805-woohee-001,5155301,[다향오리] 훈제오리 슬라이스 (1입/3입),https://www.kurly.com/goods/5155301,detail_images/5155301_04_37a86b00b2e6.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/84c99205-3611-41fa-b0c0-2c57fccd5775.jpg,KURLY,수령일 포함 최소 15일 이상 남은 제품을 보내드립니다.,-2~10℃ 냉장실에서 보관해 주세요.,REFRIGERATED,훈제오리 슬라이스 (1입/3입),150g (1팩) / 450g (3팩),3개입,1팩 / 1묶음(3개입)
20260805-woohee-001,5155301,[다향오리] 훈제오리 슬라이스 (1입/3입),https://www.kurly.com/goods/5155301,detail_images/5155301_05_82ac110b0bdf.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/bd596a89-4858-4318-945f-256cd03fc7b8.jpg,KURLY,수령일 포함 최소 15일 이상 남은 제품을 보내드립니다.,-2~10℃ 냉장실에서 보관해 주세요.,REFRIGERATED,훈제오리 슬라이스 (1입/3입),150g (1팩) / 450g (3팩),3개입,1팩 / 1묶음(3개입)
20260805-woohee-001,5131915,[KF365] 훈제오리 300g ~,https://www.kurly.com/goods/5131915,detail_images/5131915_01_830cda8aa330.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/16549a57-fb0d-4989-9c17-83d850e08700.jpg,KURLY,수령일 포함 최소 15일 남은 상품을 보내드립니다.,"-2~10℃에서 냉장 보관하시고, 개봉 후에는 가급적 빨리 드세요.",REFRIGERATED,훈제오리 ~,"300g, 600g, 1kg","첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",1묶음 (2입)
20260805-woohee-001,5131915,[KF365] 훈제오리 300g ~,https://www.kurly.com/goods/5131915,detail_images/5131915_02_f8ce72c7a859.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/61802937-7b5a-40d7-a8e7-e543ccaaef2a.jpg,KURLY,수령일 포함 최소 15일 남은 상품을 보내드립니다.,"-2~10℃에서 냉장 보관하시고, 개봉 후에는 가급적 빨리 드세요.",REFRIGERATED,훈제오리 ~,"300g, 600g, 1kg","첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",1묶음 (2입)
20260805-woohee-001,5131915,[KF365] 훈제오리 300g ~,https://www.kurly.com/goods/5131915,detail_images/5131915_03_de6b1bd86109.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/46c5b040-6fbd-4af8-8cfa-fe748dbdd0e8.jpg,KURLY,수령일 포함 최소 15일 남은 상품을 보내드립니다.,"-2~10℃에서 냉장 보관하시고, 개봉 후에는 가급적 빨리 드세요.",REFRIGERATED,훈제오리 ~,"300g, 600g, 1kg","첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",1묶음 (2입)
20260805-woohee-001,5131915,[KF365] 훈제오리 300g ~,https://www.kurly.com/goods/5131915,detail_images/5131915_04_55961260d252.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/e4ce75a6-051f-476a-9c39-2016f875ddcd.jpg,KURLY,수령일 포함 최소 15일 남은 상품을 보내드립니다.,"-2~10℃에서 냉장 보관하시고, 개봉 후에는 가급적 빨리 드세요.",REFRIGERATED,훈제오리 ~,"300g, 600g, 1kg","첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",1묶음 (2입)
20260805-woohee-001,5131915,[KF365] 훈제오리 300g ~,https://www.kurly.com/goods/5131915,detail_images/5131915_05_a97916ed60f1.jpg,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/3345c3f4-3846-426f-92fb-f70620701243.png,KURLY,수령일 포함 최소 15일 남은 상품을 보내드립니다.,"-2~10℃에서 냉장 보관하시고, 개봉 후에는 가급적 빨리 드세요.",REFRIGERATED,훈제오리 ~,"300g, 600g, 1kg","첫 구매니까, 하나만 사도 무료배송상품을 선택해주세요",1묶음 (2입)
